date,Exchange In-House Flow (Mean)
2015-06-19,5.29650789
2015-06-20,3.14497246
2015-06-21,2.7650729
2015-06-22,5.94674431
2015-06-23,5.37018184
2015-06-24,5.39662196
2015-06-25,9.90931688
2015-06-26,7.33365681
2015-06-27,4.16612955
2015-06-28,3.79022038
2015-06-29,9.29227907
2015-06-30,7.8991874
2015-07-01,14.41313203
2015-07-02,8.5977574
2015-07-03,11.25052967
2015-07-04,4.77338573
2015-07-05,6.47238443
2015-07-06,10.6832565
2015-07-07,7.48861745
2015-07-08,9.4796778
2015-07-09,11.15608738
2015-07-10,19.64445069
2015-07-11,10.91185328
2015-07-12,5.38036886
2015-07-13,6.09171688
2015-07-14,9.3088538
2015-07-15,9.7827689
2015-07-16,17.37686926
2015-07-17,7.85257934
2015-07-18,4.89514229
2015-07-19,8.87589266
2015-07-20,10.0325445
2015-07-21,16.68120587
2015-07-22,8.11841565
2015-07-23,8.107459
2015-07-24,4.07149173
2015-07-25,0.88449859
2015-07-26,2.91055509
2015-07-27,8.29042476
2015-07-28,9.40148665
2015-07-29,9.16579914
2015-07-30,16.52728043
2015-07-31,7.05219277
2015-08-01,2.33714983
2015-08-02,2.3890082
2015-08-03,13.06232354
2015-08-04,11.47469152
2015-08-05,27.29415684
2015-08-06,20.73397559
2015-08-07,38.22772422
2015-08-08,22.11048589
2015-08-09,97.27624528
2015-08-10,10.92723542
2015-08-11,12.46566233
2015-08-12,9.29802226
2015-08-13,11.91419311
2015-08-14,9.78513305
2015-08-15,10.66134243
2015-08-16,8.44351262
2015-08-17,5.29687061
2015-08-18,8.94922223
2015-08-19,13.54138226
2015-08-20,7.55942067
2015-08-21,6.46052658
2015-08-22,8.36234657
2015-08-23,8.39571067
2015-08-24,13.77918011
2015-08-25,21.31565251
2015-08-26,11.97265205
2015-08-27,15.82157798
2015-08-28,10.05122791
2015-08-29,5.74484222
2015-08-30,6.35601609
2015-08-31,6.27521741
2015-09-01,9.92195704
2015-09-02,21.59175279
2015-09-03,17.35585921
2015-09-04,20.10456092
2015-09-05,7.82295477
2015-09-06,4.94572434
2015-09-07,8.05457146
2015-09-08,17.75084292
2015-09-09,21.90757839
2015-09-10,28.37573323
2015-09-11,8.34492017
2015-09-12,3.47548183
2015-09-13,20.36029489
2015-09-14,26.05842039
2015-09-15,15.42658069
2015-09-16,23.05782223
2015-09-17,15.50492973
2015-09-18,12.53043031
2015-09-19,4.13575704
2015-09-20,7.38046727
2015-09-21,12.29424835
2015-09-22,15.10000032
2015-09-23,13.38421989
2015-09-24,10.53736691
2015-09-25,17.09553028
2015-09-26,11.74927054
2015-09-27,2.02107681
2015-09-28,10.67133622
2015-09-29,12.21561792
2015-09-30,8.33078324
2015-10-01,8.50341375
2015-10-02,12.44195261
2015-10-03,7.07993132
2015-10-04,5.91289702
2015-10-05,9.48874504
2015-10-06,6.22411806
2015-10-07,15.21406502
2015-10-08,10.96255392
2015-10-09,18.98146807
2015-10-10,15.42374046
2015-10-11,8.05562042
2015-10-12,9.24917508
2015-10-13,9.00498632
2015-10-14,5.42155196
2015-10-15,8.73807028
2015-10-16,31.88290708
2015-10-17,37.73191202
2015-10-18,15.57956596
2015-10-19,23.02142822
2015-10-20,35.43011163
2015-10-21,22.42580871
2015-10-22,13.39826061
2015-10-23,27.12460096
2015-10-24,34.67433069
2015-10-25,10.01973179
2015-10-26,10.24766
2015-10-27,14.57696216
2015-10-28,77.22706786
2015-10-29,51.83619318
2015-10-30,26.75357197
2015-10-31,33.70630756
2015-11-01,9.71309681
2015-11-02,38.73363101
2015-11-03,39.15086002
2015-11-04,16.17368771
2015-11-05,45.09709041
2015-11-06,10.3318856
2015-11-07,14.66503466
2015-11-08,21.10079458
2015-11-09,37.40798845
2015-11-10,24.11094452
2015-11-11,18.65994675
2015-11-12,44.65267315
2015-11-13,44.6658443
2015-11-14,27.67013198
2015-11-15,23.51851154
2015-11-16,19.57993477
2015-11-17,15.18123816
2015-11-18,10.99408448
2015-11-19,10.62301645
2015-11-20,10.66963518
2015-11-21,11.71062499
2015-11-22,7.83681702
2015-11-23,11.54909878
2015-11-24,12.30748471
2015-11-25,11.12429887
2015-11-26,8.63867335
2015-11-27,12.24142143
2015-11-28,9.29198115
2015-11-29,50.29566882
2015-11-30,88.09078722
2015-12-01,18.73887666
2015-12-02,11.71176227
2015-12-03,15.30021818
2015-12-04,14.89387187
2015-12-05,7.08400044
2015-12-06,6.84605212
2015-12-07,9.42829533
2015-12-08,7.84566876
2015-12-09,6.81809282
2015-12-10,7.6923904
2015-12-11,9.97698397
2015-12-12,8.66341927
2015-12-13,8.42210328
2015-12-14,9.37498688
2015-12-15,13.05384165
2015-12-16,10.69201555
2015-12-17,8.3447678
2015-12-18,8.69724887
2015-12-19,15.16667635
2015-12-20,11.78355102
2015-12-21,8.91643007
2015-12-22,11.72834781
2015-12-23,12.16471659
2015-12-24,9.27602602
2015-12-25,4.86346406
2015-12-26,5.72270933
2015-12-27,3.3241371
2015-12-28,7.27236839
2015-12-29,8.44060426
2015-12-30,10.12928439
2015-12-31,9.47069026
2016-01-01,8.28129883
2016-01-02,7.76777667
2016-01-03,6.57104479
2016-01-04,6.67370677
2016-01-05,8.10900058
2016-01-06,9.92165611
2016-01-07,13.50747778
2016-01-08,7.29664075
2016-01-09,7.11308719
2016-01-10,6.23530741
2016-01-11,7.54378554
2016-01-12,8.19113053
2016-01-13,9.94465815
2016-01-14,7.40186408
2016-01-15,15.26818683
2016-01-16,8.17260838
2016-01-17,8.98291612
2016-01-18,8.27767214
2016-01-19,13.09021943
2016-01-20,12.17268856
2016-01-21,14.47389006
2016-01-22,12.67845051
2016-01-23,10.33945566
2016-01-24,11.67660746
2016-01-25,9.50679969
2016-01-26,9.93512099
2016-01-27,7.68220489
2016-01-28,6.82276674
2016-01-29,9.08085262
2016-01-30,18.19453462
2016-01-31,31.05476032
2016-02-01,35.35268093
2016-02-02,25.46258258
2016-02-03,23.12878604
2016-02-04,25.45572542
2016-02-05,25.44191201
2016-02-06,19.8238576
2016-02-07,21.1976383
2016-02-08,17.72959025
2016-02-09,23.7206193
2016-02-10,28.44218599
2016-02-11,32.84252908
2016-02-12,33.16947206
2016-02-13,29.17100876
2016-02-14,26.99453761
2016-02-15,27.23868998
2016-02-16,31.3119667
2016-02-17,25.34634863
2016-02-18,28.78799668
2016-02-19,26.72286255
2016-02-20,22.20728069
2016-02-21,23.98788826
2016-02-22,20.58983413
2016-02-23,22.06689909
2016-02-24,26.98174346
2016-02-25,28.99480375
2016-02-26,31.83775654
2016-02-27,30.42301257
2016-02-28,19.6396273
2016-02-29,12.54879803
2016-03-01,19.78200769
2016-03-02,5.72063504
2016-03-03,13.67744914
2016-03-04,10.93778829
2016-03-05,11.27601136
2016-03-06,8.42179422
2016-03-07,9.93678136
2016-03-08,18.31546046
2016-03-09,7.3407369
2016-03-10,10.50386056
2016-03-11,11.61026943
2016-03-12,10.29328446
2016-03-13,9.38660158
2016-03-14,10.94814055
2016-03-15,12.07392625
2016-03-16,11.15126833
2016-03-17,18.0696361
2016-03-18,15.7820925
2016-03-19,12.10673039
2016-03-20,10.37949944
2016-03-21,15.92310669
2016-03-22,14.8402088
2016-03-23,14.71412896
2016-03-24,14.17701406
2016-03-25,9.88292932
2016-03-26,10.97788111
2016-03-27,12.52023722
2016-03-28,15.77347977
2016-03-29,12.88084059
2016-03-30,11.46936351
2016-03-31,10.47739023
2016-04-01,7.80437426
2016-04-02,7.6595078
2016-04-03,9.7989092
2016-04-04,15.72001299
2016-04-05,12.94436241
2016-04-06,14.43224002
2016-04-07,13.82954326
2016-04-08,12.63071
2016-04-09,9.36172195
2016-04-10,8.74994625
2016-04-11,10.40112002
2016-04-12,11.54499951
2016-04-13,14.87054383
2016-04-14,14.13754854
2016-04-15,14.84077668
2016-04-16,14.70816761
2016-04-17,21.00114199
2016-04-18,13.93375493
2016-04-19,15.32232482
2016-04-20,11.28457922
2016-04-21,18.45243605
2016-04-22,12.86845146
2016-04-23,11.68495903
2016-04-24,25.56755245
2016-04-25,22.39218803
2016-04-26,11.71458226
2016-04-27,13.48347935
2016-04-28,11.6515663
2016-04-29,11.16735395
2016-04-30,11.15124138
2016-05-01,10.61336841
2016-05-02,17.77773281
2016-05-03,11.39357743
2016-05-04,16.38302767
2016-05-05,17.9807617
2016-05-06,17.08054808
2016-05-07,11.1335651
2016-05-08,16.2731146
2016-05-09,15.76222448
2016-05-10,10.93778222
2016-05-11,10.73704922
2016-05-12,11.02647933
2016-05-13,12.12924546
2016-05-14,11.50026285
2016-05-15,10.70259095
2016-05-16,13.53763036
2016-05-17,13.84326121
2016-05-18,12.97751383
2016-05-19,13.35588273
2016-05-20,9.22037849
2016-05-21,11.94513196
2016-05-22,6.87948395
2016-05-23,7.74629236
2016-05-24,3.09230449
2016-05-25,1.56845179
2016-05-26,2.2330691
2016-05-27,1.45510928
2016-05-28,5.39243153
2016-05-29,21.40606079
2016-05-30,18.55900199
2016-05-31,14.40732152
2016-06-01,15.83345322
2016-06-02,12.58717339
2016-06-03,4.2398115
2016-06-04,1.69817617
2016-06-05,2.56495035
2016-06-06,7.81047754
2016-06-07,5.52684617
2016-06-08,1.9333854
2016-06-09,2.47422473
2016-06-10,2.64011892
2016-06-11,1.68419486
2016-06-12,8.50019358
2016-06-13,6.03667236
2016-06-14,4.71208657
2016-06-15,2.66754178
2016-06-16,4.94156083
2016-06-17,3.01656201
2016-06-18,1.54761886
2016-06-19,2.00624384
2016-06-20,3.91862775
2016-06-21,10.57552373
2016-06-22,4.50321425
2016-06-23,3.89711602
2016-06-24,1.85548649
2016-06-25,5.99472281
2016-06-26,7.03102746
2016-06-27,7.261902
2016-06-28,3.06958492
2016-06-29,3.67164806
2016-06-30,6.06368467
2016-07-01,2.15201217
2016-07-02,5.1099746
2016-07-03,8.95140182
2016-07-04,10.88458829
2016-07-05,8.65172899
2016-07-06,3.21484602
2016-07-07,2.76736236
2016-07-08,3.18645096
2016-07-09,2.72214587
2016-07-10,3.95235275
2016-07-11,2.51305931
2016-07-12,2.32409431
2016-07-13,3.20646428
2016-07-14,8.65016232
2016-07-15,2.77909296
2016-07-16,1.17576833
2016-07-17,1.49952421
2016-07-18,1.81072326
2016-07-19,2.11458594
2016-07-20,2.87070915
2016-07-21,2.10063932
2016-07-22,2.53933789
2016-07-23,3.58354949
2016-07-24,1.7768421
2016-07-25,6.17239565
2016-07-26,1.63301862
2016-07-27,12.58213751
2016-07-28,4.81245749
2016-07-29,5.06176131
2016-07-30,13.43190369
2016-07-31,3.13256293
2016-08-01,4.11591915
2016-08-02,8.39641744
2016-08-03,4.62505835
2016-08-04,14.13682161
2016-08-05,4.70518736
2016-08-06,18.3749047
2016-08-07,7.50416412
2016-08-08,4.33184142
2016-08-09,6.77675994
2016-08-10,29.83219261
2016-08-11,8.23811427
2016-08-12,3.85891635
2016-08-13,6.99385204
2016-08-14,5.46285748
2016-08-15,5.68559873
2016-08-16,10.02156169
2016-08-17,11.80113053
2016-08-18,9.84242758
2016-08-19,6.6306215
2016-08-20,4.41696485
2016-08-21,10.77271209
2016-08-22,6.16782544
2016-08-23,3.28484098
2016-08-24,2.67793209
2016-08-25,4.60225927
2016-08-26,3.721242
2016-08-27,6.0422349
2016-08-28,2.56753232
2016-08-29,3.7050679
2016-08-30,20.03256658
2016-08-31,12.56667306
2016-09-01,12.40891118
2016-09-02,5.16099864
2016-09-03,1.66886468
2016-09-04,7.31125461
2016-09-05,10.23248539
2016-09-06,5.03562915
2016-09-07,4.6660405
2016-09-08,4.37619657
2016-09-09,6.80373233
2016-09-10,14.37961759
2016-09-11,9.77310839
2016-09-12,11.84282872
2016-09-13,8.0233783
2016-09-14,7.37458104
2016-09-15,21.7855571
2016-09-16,15.56946797
2016-09-17,13.64221576
2016-09-18,9.95870781
2016-09-19,17.96635839
2016-09-20,7.49530252
2016-09-21,5.9820858
2016-09-22,2.88154569
2016-09-23,7.85051114
2016-09-24,11.41915143
2016-09-25,8.72833207
2016-09-26,8.96811925
2016-09-27,12.60191592
2016-09-28,8.4320175
2016-09-29,6.40606125
2016-09-30,3.16053962
2016-10-01,1.55982558
2016-10-02,2.06996354
2016-10-03,11.06633007
2016-10-04,6.61636336
2016-10-05,3.49635473
2016-10-06,2.08389642
2016-10-07,4.57194002
2016-10-08,7.03338145
2016-10-09,9.98647146
2016-10-10,12.57927304
2016-10-11,8.3720274
2016-10-12,7.44817211
2016-10-13,24.84547306
2016-10-14,5.84657832
2016-10-15,9.16477385
2016-10-16,31.58950144
2016-10-17,17.74089525
2016-10-18,22.41032489
2016-10-19,11.63261118
2016-10-20,10.79925913
2016-10-21,8.71604852
2016-10-22,15.74371821
2016-10-23,11.29634113
2016-10-24,10.88295282
2016-10-25,2.84323307
2016-10-26,4.88539471
2016-10-27,5.94353493
2016-10-28,7.67669563
2016-10-29,3.02491363
2016-10-30,3.77091718
2016-10-31,11.77725068
2016-11-01,6.72733966
2016-11-02,17.83995565
2016-11-03,24.81390378
2016-11-04,15.23241521
2016-11-05,5.12368196
2016-11-06,17.08029428
2016-11-07,15.381811
2016-11-08,10.62487203
2016-11-09,15.54235705
2016-11-10,9.38784247
2016-11-11,16.70246819
2016-11-12,3.54361385
2016-11-13,13.65416835
2016-11-14,16.4552789
2016-11-15,14.82390552
2016-11-16,15.39095549
2016-11-17,11.58494685
2016-11-18,6.75959947
2016-11-19,2.78057078
2016-11-20,6.26433593
2016-11-21,8.93788153
2016-11-22,18.40563646
2016-11-23,6.35401676
2016-11-24,6.94898663
2016-11-25,4.94885353
2016-11-26,11.75130124
2016-11-27,7.81028006
2016-11-28,9.91477997
2016-11-29,6.80775375
2016-11-30,5.17641867
2016-12-01,9.16778048
2016-12-02,5.25395666
2016-12-03,16.67934461
2016-12-04,2.85177213
2016-12-05,8.20029877
2016-12-06,5.77727655
2016-12-07,6.11359387
2016-12-08,10.28300629
2016-12-09,9.36319108
2016-12-10,9.24083034
2016-12-11,15.10712401
2016-12-12,17.06131189
2016-12-13,11.7759504
2016-12-14,7.60194183
2016-12-15,8.93647775
2016-12-16,10.39762495
2016-12-17,17.7077919
2016-12-18,25.09998172
2016-12-19,35.35419279
2016-12-20,34.07181883
2016-12-21,12.43533883
2016-12-22,47.50482701
2016-12-23,39.80685214
2016-12-24,27.39290998
2016-12-25,14.48427209
2016-12-26,18.21209868
2016-12-27,19.10146452
2016-12-28,25.24963125
2016-12-29,16.86926928
2016-12-30,32.64665332
2016-12-31,28.67384068
2017-01-01,12.57844676
2017-01-02,17.13002177
2017-01-03,16.65357284
2017-01-04,22.99604077
2017-01-05,18.05922136
2017-01-06,27.83790379
2017-01-07,47.98202529
2017-01-08,50.37050397
2017-01-09,33.11826067
2017-01-10,41.002937
2017-01-11,22.33739645
2017-01-12,37.68132195
2017-01-13,24.59537817
2017-01-14,18.10417963
2017-01-15,46.49776647
2017-01-16,44.61587296
2017-01-17,27.20219746
2017-01-18,29.70400134
2017-01-19,24.69303633
2017-01-20,27.89278733
2017-01-21,32.25113687
2017-01-22,18.36760338
2017-01-23,17.47592747
2017-01-24,24.25387719
2017-01-25,20.23886915
2017-01-26,17.7985839
2017-01-27,18.33812533
2017-01-28,12.54082525
2017-01-29,26.02663293
2017-01-30,18.26455009
2017-01-31,11.5090579
2017-02-01,44.19660711
2017-02-02,34.13456094
2017-02-03,21.05265999
2017-02-04,18.85353038
2017-02-05,16.37533697
2017-02-06,17.24237676
2017-02-07,28.06053222
2017-02-08,18.24204816
2017-02-09,15.61409884
2017-02-10,30.45256992
2017-02-11,11.99561976
2017-02-12,15.95943162
2017-02-13,13.00743152
2017-02-14,24.37375001
2017-02-15,20.0369386
2017-02-16,12.90486322
2017-02-17,13.60246595
2017-02-18,9.93202755
2017-02-19,16.70789901
2017-02-20,13.89707365
2017-02-21,28.61824493
2017-02-22,18.30266341
2017-02-23,19.73758387
2017-02-24,18.13002498
2017-02-25,11.69637846
2017-02-26,17.73790965
2017-02-27,17.29112593
2017-02-28,27.01461974
2017-03-01,15.15473766
2017-03-02,35.18789227
2017-03-03,29.71619676
2017-03-04,11.49874595
2017-03-05,10.88060282
2017-03-06,10.97978957
2017-03-07,11.47259584
2017-03-08,32.52542773
2017-03-09,12.62489116
2017-03-10,14.31542014
2017-03-11,23.00158885
2017-03-12,13.84586658
2017-03-13,25.59917148
2017-03-14,24.91265691
2017-03-15,20.81691908
2017-03-16,37.90297266
2017-03-17,39.80660547
2017-03-18,26.79061286
2017-03-19,28.03086358
2017-03-20,17.12988309
2017-03-21,20.09268357
2017-03-22,14.04198459
2017-03-23,23.9530805
2017-03-24,16.83773117
2017-03-25,22.75081185
2017-03-26,34.4125199
2017-03-27,33.77485708
2017-03-28,26.48469538
2017-03-29,11.14781158
2017-03-30,21.73385865
2017-03-31,48.85094379
2017-04-01,35.43491202
2017-04-02,32.36721757
2017-04-03,109.45692556
2017-04-04,30.63800888
2017-04-05,26.76965711
2017-04-06,25.29466764
2017-04-07,26.07711069
2017-04-08,35.85518839
2017-04-09,17.4555065
2017-04-10,35.84219249
2017-04-11,18.98936433
2017-04-12,17.6684734
2017-04-13,36.33631957
2017-04-14,25.1055392
2017-04-15,20.06250918
2017-04-16,76.03331269
2017-04-17,68.41184184
2017-04-18,19.20249252
2017-04-19,17.51306794
2017-04-20,27.44078986
2017-04-21,40.57581831
2017-04-22,24.87669031
2017-04-23,29.34162812
2017-04-24,17.53009072
2017-04-25,14.72949007
2017-04-26,18.90906536
2017-04-27,15.67216583
2017-04-28,28.79708245
2017-04-29,26.45555811
2017-04-30,25.84551705
2017-05-01,38.78576884
2017-05-02,23.45591005
2017-05-03,49.36405727
2017-05-04,18.5876811
2017-05-05,32.90478104
2017-05-06,24.01537072
2017-05-07,18.01551454
2017-05-08,58.4427131
2017-05-09,36.26547013
2017-05-10,34.60441429
2017-05-11,17.57073944
2017-05-12,16.96043184
2017-05-13,6.0050465
2017-05-14,12.2969031
2017-05-15,15.84015318
2017-05-16,15.56043092
2017-05-17,18.72679179
2017-05-18,23.12582626
2017-05-19,12.68613862
2017-05-20,11.34755854
2017-05-21,15.85088877
2017-05-22,21.65075033
2017-05-23,21.13934583
2017-05-24,15.68534296
2017-05-25,16.93404115
2017-05-26,11.9561013
2017-05-27,6.5078031
2017-05-28,8.39461139
2017-05-29,12.13080521
2017-05-30,7.43307737
2017-05-31,10.14243421
2017-06-01,13.51154078
2017-06-02,8.68530719
2017-06-03,9.53546682
2017-06-04,10.44672378
2017-06-05,14.58661895
2017-06-06,12.70229042
2017-06-07,7.90268594
2017-06-08,9.69844177
2017-06-09,11.98358525
2017-06-10,12.27012335
2017-06-11,23.28436097
2017-06-12,25.75732585
2017-06-13,22.50393671
2017-06-14,20.89893566
2017-06-15,23.94921059
2017-06-16,17.02301711
2017-06-17,16.04338276
2017-06-18,26.77313511
2017-06-19,13.828595
2017-06-20,18.13785312
2017-06-21,12.61509874
2017-06-22,21.79512978
2017-06-23,21.81238587
2017-06-24,13.38359431
2017-06-25,12.50737036
2017-06-26,22.20760805
2017-06-27,21.1557858
2017-06-28,28.755531
2017-06-29,22.53698226
2017-06-30,23.08561142
2017-07-01,19.38960329
2017-07-02,17.43490473
2017-07-03,33.71009426
2017-07-04,20.87065254
2017-07-05,19.24815306
2017-07-06,24.61503136
2017-07-07,23.13510718
2017-07-08,23.51269667
2017-07-09,25.68778179
2017-07-10,26.57021375
2017-07-11,26.91717074
2017-07-12,27.6381357
2017-07-13,23.17607157
2017-07-14,13.28675441
2017-07-15,19.39125333
2017-07-16,16.39477837
2017-07-17,19.41191135
2017-07-18,32.72239437
2017-07-19,28.69734484
2017-07-20,31.79595485
2017-07-21,17.21606144
2017-07-22,13.68365577
2017-07-23,16.97113836
2017-07-24,16.48456321
2017-07-25,16.91109251
2017-07-26,30.42185846
2017-07-27,48.3327488
2017-07-28,59.62540173
2017-07-29,37.49150834
2017-07-30,92.98620886
2017-07-31,73.95096536
2017-08-01,136.8889011
2017-08-02,99.66029297
2017-08-03,84.23167244
2017-08-04,34.91781488
2017-08-05,23.95792246
2017-08-06,54.8935318
2017-08-07,41.69297151
2017-08-08,24.14394721
2017-08-09,32.97800372
2017-08-10,39.60040001
2017-08-11,22.52784588
2017-08-12,28.17478231
2017-08-13,22.2738285
2017-08-14,37.2634347
2017-08-15,23.53839074
2017-08-16,42.49451787
2017-08-17,35.34586593
2017-08-18,27.52085354
2017-08-19,25.11603418
2017-08-20,19.54333531
2017-08-21,28.77293545
2017-08-22,44.03571548
2017-08-23,15.50143799
2017-08-24,29.30438855
2017-08-25,26.85878046
2017-08-26,16.08944567
2017-08-27,13.21522044
2017-08-28,13.55568829
2017-08-29,13.4934664
2017-08-30,13.18636462
2017-08-31,10.82031973
2017-09-01,8.18398216
2017-09-02,8.03864948
2017-09-03,16.13746789
2017-09-04,15.01657982
2017-09-05,13.26853999
2017-09-06,12.52884798
2017-09-07,14.20117166
2017-09-08,10.66185344
2017-09-09,11.98674919
2017-09-10,19.82040297
2017-09-11,15.68237795
2017-09-12,11.32629736
2017-09-13,18.05176757
2017-09-14,19.13935403
2017-09-15,25.25280221
2017-09-16,14.98945001
2017-09-17,13.63715238
2017-09-18,18.10491971
2017-09-19,12.73223789
2017-09-20,11.41361325
2017-09-21,10.85795687
2017-09-22,13.13563097
2017-09-23,11.74710245
2017-09-24,8.13436932
2017-09-25,10.47486928
2017-09-26,14.58554186
2017-09-27,16.9402575
2017-09-28,15.90132522
2017-09-29,9.12049484
2017-09-30,9.27131975
2017-10-01,10.50256738
2017-10-02,11.05875138
2017-10-03,16.66481836
2017-10-04,22.95560062
2017-10-05,13.35818373
2017-10-06,7.12266091
2017-10-07,11.43967967
2017-10-08,10.53682294
2017-10-09,15.52241121
2017-10-10,10.09716274
2017-10-11,9.64555323
2017-10-12,13.23578129
2017-10-13,19.8622
2017-10-14,7.23212195
2017-10-15,8.15135157
2017-10-16,9.74258419
2017-10-17,10.6469705
2017-10-18,16.25520755
2017-10-19,10.29228486
2017-10-20,7.838204
2017-10-21,9.6610614
2017-10-22,8.90072843
2017-10-23,27.77269379
2017-10-24,29.09377438
2017-10-25,29.35988374
2017-10-26,23.65792899
2017-10-27,21.19371814
2017-10-28,16.76012432
2017-10-29,10.31525771
2017-10-30,13.85478509
2017-10-31,15.27083461
2017-11-01,16.02808881
2017-11-02,19.06424824
2017-11-03,13.23037637
2017-11-04,11.02611527
2017-11-05,7.78525329
2017-11-06,12.57111876
2017-11-07,14.70747068
2017-11-08,11.46423246
2017-11-09,17.20778833
2017-11-10,18.36736884
2017-11-11,31.83261139
2017-11-12,66.44939893
2017-11-13,147.47412074
2017-11-14,168.84599384
2017-11-15,102.71699759
2017-11-16,140.7801118
2017-11-17,69.91238838
2017-11-18,50.00759801
2017-11-19,38.42099247
2017-11-20,36.0348737
2017-11-21,23.95014036
2017-11-22,34.3430634
2017-11-23,57.37844223
2017-11-24,22.6487066
2017-11-25,28.35195343
2017-11-26,16.9739331
2017-11-27,26.91120279
2017-11-28,24.23914609
2017-11-29,21.49022007
2017-11-30,18.09541652
2017-12-01,11.01212676
2017-12-02,10.67459371
2017-12-03,7.49156884
2017-12-04,17.39643407
2017-12-05,25.48033622
2017-12-06,21.19323805
2017-12-07,22.99259087
2017-12-08,22.76496367
2017-12-09,27.75359972
2017-12-10,12.86524194
2017-12-11,10.08515212
2017-12-12,21.59595817
2017-12-13,14.82579498
2017-12-14,20.38534881
2017-12-15,21.11080225
2017-12-16,17.57623635
2017-12-17,16.8076059
2017-12-18,16.99246941
2017-12-19,18.31548165
2017-12-20,20.97264479
2017-12-21,18.23290515
2017-12-22,15.83139994
2017-12-23,15.35264512
2017-12-24,15.18304659
2017-12-25,18.85481393
2017-12-26,16.9797457
2017-12-27,22.96301617
2017-12-28,18.6500642
2017-12-29,19.15780136
2017-12-30,19.00119136
2017-12-31,24.16380162
2018-01-01,26.92395679
2018-01-02,30.74384354
2018-01-03,48.42449042
2018-01-04,22.72250843
2018-01-05,50.87475352
2018-01-06,48.38952598
2018-01-07,49.9327141
2018-01-08,37.00848278
2018-01-09,20.15382853
2018-01-10,23.10277192
2018-01-11,26.45117868
2018-01-12,19.51095795
2018-01-13,19.04971153
2018-01-14,17.65546778
2018-01-15,20.84728567
2018-01-16,36.82306446
2018-01-17,41.02376161
2018-01-18,23.55797962
2018-01-19,24.32774916
2018-01-20,12.82640869
2018-01-21,15.32688944
2018-01-22,14.5950072
2018-01-23,14.9764277
2018-01-24,14.21537527
2018-01-25,17.97650319
2018-01-26,32.87678365
2018-01-27,55.14594472
2018-01-28,163.94873168
2018-01-29,89.33633869
2018-01-30,120.51909974
2018-01-31,79.59166821
2018-02-01,89.28322392
2018-02-02,24.69369138
2018-02-03,18.79100145
2018-02-04,26.62587773
2018-02-05,61.23730705
2018-02-06,46.18066814
2018-02-07,15.1021867
2018-02-08,27.20513395
2018-02-09,24.20225596
2018-02-10,85.84203869
2018-02-11,93.64461331
2018-02-12,85.75296729
2018-02-13,40.75901537
2018-02-14,64.09733447
2018-02-15,52.02900753
2018-02-16,34.75791821
2018-02-17,91.03938117
2018-02-18,103.84868953
2018-02-19,97.53017001
2018-02-20,44.74302589
2018-02-21,36.93177247
2018-02-22,50.79748891
2018-02-23,26.63454585
2018-02-24,12.50963348
2018-02-25,10.44052761
2018-02-26,10.63869307
2018-02-27,14.49111997
2018-02-28,35.70910028
2018-03-01,22.16502913
2018-03-02,19.00747403
2018-03-03,8.43373524
2018-03-04,13.30982613
2018-03-05,14.11180579
2018-03-06,10.31218189
2018-03-07,7.27267482
2018-03-08,17.01352554
2018-03-09,22.50770508
2018-03-10,15.04522895
2018-03-11,23.74849461
2018-03-12,13.29617875
2018-03-13,10.65720522
2018-03-14,21.2830021
2018-03-15,80.67244995
2018-03-16,21.64823481
2018-03-17,209.37522495
2018-03-18,92.45549416
2018-03-19,49.29986506
2018-03-20,45.42903582
2018-03-21,14.67622332
2018-03-22,36.70698862
2018-03-23,29.22024448
2018-03-24,29.2290187
2018-03-25,45.91430075
2018-03-26,97.68730186
2018-03-27,41.14088857
2018-03-28,67.5283811
2018-03-29,15.28543903
2018-03-30,37.79994224
2018-03-31,39.64600827
2018-04-01,47.18535152
2018-04-02,90.84461899
2018-04-03,53.68050958
2018-04-04,76.53177034
2018-04-05,36.98736774
2018-04-06,65.87901362
2018-04-07,28.49015922
2018-04-08,37.85349629
2018-04-09,58.59102666
2018-04-10,27.61502346
2018-04-11,33.9348054
2018-04-12,114.97707116
2018-04-13,34.73660045
2018-04-14,22.69228099
2018-04-15,24.03948352
2018-04-16,72.78102509
2018-04-17,43.26702059
2018-04-18,41.06098857
2018-04-19,43.8107576
2018-04-20,56.28212179
2018-04-21,31.16274276
2018-04-22,24.98336137
2018-04-23,29.61424492
2018-04-24,68.4053238
2018-04-25,93.1472013
2018-04-26,24.78755003
2018-04-27,26.24837655
2018-04-28,15.59292767
2018-04-29,36.38049677
2018-04-30,38.46043454
2018-05-01,30.88192275
2018-05-02,26.18719279
2018-05-03,37.33013621
2018-05-04,31.52074962
2018-05-05,28.2585941
2018-05-06,33.86387905
2018-05-07,47.19581739
2018-05-08,18.56309921
2018-05-09,24.7493727
2018-05-10,31.7788034
2018-05-11,21.63667637
2018-05-12,26.94912612
2018-05-13,33.00614362
2018-05-14,25.30372612
2018-05-15,25.97104322
2018-05-16,15.83705532
2018-05-17,16.86103964
2018-05-18,25.55155111
2018-05-19,26.92722826
2018-05-20,24.20103223
2018-05-21,17.66212199
2018-05-22,18.43845883
2018-05-23,19.67697097
2018-05-24,28.39708482
2018-05-25,20.38107693
2018-05-26,11.03990501
2018-05-27,19.30125098
2018-05-28,19.09447071
2018-05-29,21.0716573
