date,Exchange Outflow (Top10)
2015-05-09,8091.66602718
2015-05-10,4542.61868147
2015-05-11,14868.26136309
2015-05-12,19149.53953467
2015-05-13,21728.47061141
2015-05-14,14128.68391259
2015-05-15,8123.56938722
2015-05-16,5690.01803851
2015-05-17,5589.28814193
2015-05-18,18940.3101803
2015-05-19,15613.33619932
2015-05-20,16641.49143995
2015-05-21,22230.91766034
2015-05-22,14835.13669808
2015-05-23,10883.32873854
2015-05-24,8586.94297792
2015-05-25,15942.26737623
2015-05-26,17140.15832254
2015-05-27,14920.76099482
2015-05-28,18034.96399201
2015-05-29,15005.00813876
2015-05-30,9295.84980481
2015-05-31,9569.6138211
2015-06-01,14060.90836409
2015-06-02,25802.07260834
2015-06-03,26633.80795046
2015-06-04,13145.87124774
2015-06-05,17667.3464053
2015-06-06,7816.60662998
2015-06-07,5544.95521407
2015-06-08,15420.07500471
2015-06-09,15573.07372694
2015-06-10,10370.5578976
2015-06-11,12647.26482461
2015-06-12,12245.59197082
2015-06-13,8978.69528924
2015-06-14,5911.23893036
2015-06-15,13865.12100151
2015-06-16,20414.98797097
2015-06-17,13460.98843243
2015-06-18,17494.12035183
2015-06-19,35172.30479524
2015-06-20,5102.67693042
2015-06-21,4830.85420468
2015-06-22,10649.02536214
2015-06-23,11886.78242922
2015-06-24,12575.72451798
2015-06-25,14838.57044083
2015-06-26,15154.22119586
2015-06-27,7739.43693562
2015-06-28,7848.54075223
2015-06-29,15713.71144892
2015-06-30,21401.22061068
2015-07-01,25502.359452
2015-07-02,19113.13739909
2015-07-03,19238.48081068
2015-07-04,16423.63184891
2015-07-05,16934.25369697
2015-07-06,24256.5653333
2015-07-07,21188.51604079
2015-07-08,20758.7114619
2015-07-09,22815.52713028
2015-07-10,26179.81722852
2015-07-11,17322.68415694
2015-07-12,11090.46264023
2015-07-13,14536.53003676
2015-07-14,16932.90031523
2015-07-15,12531.30795034
2015-07-16,18646.77281084
2015-07-17,15313.89059196
2015-07-18,13312.75758311
2015-07-19,7499.87669872
2015-07-20,12298.40149913
2015-07-21,18405.81759333
2015-07-22,16379.91050857
2015-07-23,12683.01197716
2015-07-24,14567.59830967
2015-07-25,4696.3623561
2015-07-26,5555.76969772
2015-07-27,22197.73668724
2015-07-28,15858.97486789
2015-07-29,22634.26417459
2015-07-30,22738.58757524
2015-07-31,16482.4232694
2015-08-01,5401.93108503
2015-08-02,5571.03776302
2015-08-03,20609.4507767
2015-08-04,24635.94590009
2015-08-05,40620.38243673
2015-08-06,33048.41538516
2015-08-07,29889.25279285
2015-08-08,44675.86820913
2015-08-09,78637.20569611
2015-08-10,35625.49998386
2015-08-11,23721.87823409
2015-08-12,22779.66373881
2015-08-13,17596.27743842
2015-08-14,23358.11361486
2015-08-15,14684.61568155
2015-08-16,15574.19599554
2015-08-17,22858.90487893
2015-08-18,17593.6939408
2015-08-19,31543.05126846
2015-08-20,26492.89637766
2015-08-21,20160.01765735
2015-08-22,14500.93338365
2015-08-23,10894.99228412
2015-08-24,33453.5724708
2015-08-25,28728.10507768
2015-08-26,27250.27316549
2015-08-27,29020.15923486
2015-08-28,39377.14388943
2015-08-29,13187.26710104
2015-08-30,9435.31696018
2015-08-31,22367.45496883
2015-09-01,26269.2896332
2015-09-02,23199.30994228
2015-09-03,24621.34923652
2015-09-04,32403.08653512
2015-09-05,17145.28168781
2015-09-06,11152.67318826
2015-09-07,17861.28451051
2015-09-08,25323.9004746
2015-09-09,44525.02983369
2015-09-10,32464.79425395
2015-09-11,27264.18524285
2015-09-12,11705.86052275
2015-09-13,17507.24777764
2015-09-14,30386.3473736
2015-09-15,40419.83957857
2015-09-16,41115.2437681
2015-09-17,24994.47895727
2015-09-18,24206.97950317
2015-09-19,13890.07623023
2015-09-20,14678.14609826
2015-09-21,36830.44823964
2015-09-22,37942.09852371
2015-09-23,20386.45718185
2015-09-24,22632.30700991
2015-09-25,25938.52203199
2015-09-26,29442.61448667
2015-09-27,7316.62763752
2015-09-28,23184.1855293
2015-09-29,27461.62734253
2015-09-30,22339.71921175
2015-10-01,21564.74215719
2015-10-02,21643.68833129
2015-10-03,15603.70469366
2015-10-04,10544.45770965
2015-10-05,20191.48508519
2015-10-06,19742.08951227
2015-10-07,37753.84352506
2015-10-08,20246.24499165
2015-10-09,22732.00948706
2015-10-10,8906.84209918
2015-10-11,13136.58817234
2015-10-12,24062.132678
2015-10-13,29930.78380167
2015-10-14,20133.36445568
2015-10-15,23046.89133565
2015-10-16,40711.98320629
2015-10-17,54330.26329186
2015-10-18,15711.96792575
2015-10-19,25659.68027827
2015-10-20,28802.70750437
2015-10-21,49335.69751108
2015-10-22,16058.22986304
2015-10-23,18825.00074544
2015-10-24,12507.9574946
2015-10-25,12443.1691511
2015-10-26,27860.47739245
2015-10-27,17321.16158073
2015-10-28,40195.03164408
2015-10-29,42750.56329837
2015-10-30,34606.60397076
2015-10-31,21472.86957588
2015-11-01,21281.16702717
2015-11-02,26947.29356822
2015-11-03,57133.78871396
2015-11-04,47186.2975462
2015-11-05,106642.9582377
2015-11-06,18722.63930949
2015-11-07,11870.93190294
2015-11-08,13184.51912869
2015-11-09,28810.5871639
2015-11-10,30741.70010381
2015-11-11,27833.68098322
2015-11-12,28830.13352795
2015-11-13,20937.10682293
2015-11-14,11200.24021964
2015-11-15,9068.85606551
2015-11-16,27659.81969312
2015-11-17,22762.29613312
2015-11-18,14962.42458339
2015-11-19,14938.14969666
2015-11-20,17588.81956907
2015-11-21,6973.76997797
2015-11-22,12703.02706042
2015-11-23,10568.04966478
2015-11-24,18807.07307692
2015-11-25,18049.10270487
2015-11-26,24283.12548776
2015-11-27,106257.10380958
2015-11-28,13638.58416257
2015-11-29,10473.64557046
2015-11-30,21031.10879663
2015-12-01,77370.46950358
2015-12-02,34032.4177016
2015-12-03,21757.04483503
2015-12-04,16193.84399591
2015-12-05,16444.94690577
2015-12-06,23379.63542642
2015-12-07,16556.26739103
2015-12-08,18486.02062726
2015-12-09,16518.8242517
2015-12-10,14416.44721019
2015-12-11,15511.11888537
2015-12-12,16209.44250625
2015-12-13,17803.17554244
2015-12-14,18359.28803247
2015-12-15,18056.6238123
2015-12-16,16317.69178913
2015-12-17,15699.5005825
2015-12-18,20386.53219998
2015-12-19,17283.80759273
2015-12-20,11236.24406593
2015-12-21,41775.62633884
2015-12-22,30540.59868762
2015-12-23,24387.57453528
2015-12-24,25516.82576232
2015-12-25,11602.25429773
2015-12-26,14084.69101778
2015-12-27,7618.28610074
2015-12-28,15158.17048073
2015-12-29,16794.43481425
2015-12-30,11312.78593721
2015-12-31,20309.68295963
2016-01-01,7362.93453564
2016-01-02,8199.86501416
2016-01-03,8820.19677316
2016-01-04,12880.77960007
2016-01-05,14075.58292876
2016-01-06,11021.46579558
2016-01-07,21368.83808722
2016-01-08,12580.54191198
2016-01-09,8378.87436303
2016-01-10,9967.2699493
2016-01-11,13865.87825295
2016-01-12,28092.83448862
2016-01-13,16837.60594388
2016-01-14,17310.14150834
2016-01-15,24956.3955363
2016-01-16,19568.22506817
2016-01-17,12849.41910111
2016-01-18,21219.20468916
2016-01-19,20725.62221624
2016-01-20,24560.73965931
2016-01-21,30816.31521682
2016-01-22,30442.78766358
2016-01-23,14858.0269482
2016-01-24,13861.10681625
2016-01-25,29300.22567394
2016-01-26,24427.44497929
2016-01-27,31914.29763492
2016-01-28,26302.81149989
2016-01-29,30544.55403883
2016-01-30,30683.31802894
2016-01-31,19488.8609515
2016-02-01,21564.55297899
2016-02-02,37962.4686612
2016-02-03,30959.79778812
2016-02-04,32733.05808666
2016-02-05,36968.44290869
2016-02-06,16838.30524074
2016-02-07,18435.78445758
2016-02-08,15266.03347039
2016-02-09,37588.36192171
2016-02-10,29860.51469184
2016-02-11,34059.57404424
2016-02-12,42942.15668304
2016-02-13,24439.73839039
2016-02-14,17442.40514962
2016-02-15,21594.49576613
2016-02-16,33495.78445688
2016-02-17,27230.59225645
2016-02-18,25605.11312214
2016-02-19,22509.50057314
2016-02-20,20103.57680978
2016-02-21,19642.31730492
2016-02-22,20414.28372798
2016-02-23,25185.45854115
2016-02-24,31602.24941009
2016-02-25,29961.76405832
2016-02-26,49491.55633639
2016-02-27,24369.97469284
2016-02-28,17638.38143206
2016-02-29,34247.05773721
2016-03-01,59635.6841506
2016-03-02,40577.59771998
2016-03-03,27237.87419403
2016-03-04,25760.32263225
2016-03-05,41920.52892642
2016-03-06,20953.04725693
2016-03-07,29363.65330901
2016-03-08,36448.73793007
2016-03-09,34564.99407816
2016-03-10,36447.34191723
2016-03-11,33424.645634
2016-03-12,25407.47040751
2016-03-13,19997.43388944
2016-03-14,35761.31723396
2016-03-15,36498.29127895
2016-03-16,28426.99224096
2016-03-17,34277.29876255
2016-03-18,46154.68857711
2016-03-19,16587.87451682
2016-03-20,13340.72037147
2016-03-21,33341.9342847
2016-03-22,29275.48443475
2016-03-23,24042.13663081
2016-03-24,30758.13465306
2016-03-25,15431.35039432
2016-03-26,12332.57830016
2016-03-27,15278.15675777
2016-03-28,20743.41122925
2016-03-29,20646.2970312
2016-03-30,22691.76195236
2016-03-31,24708.69782375
2016-04-01,42484.66859291
2016-04-02,13219.48738616
2016-04-03,18819.83218724
2016-04-04,20953.22246795
2016-04-05,24060.83894191
2016-04-06,22986.72748886
2016-04-07,28993.08288663
2016-04-08,27340.67150335
2016-04-09,13266.52988499
2016-04-10,16437.1288286
2016-04-11,21428.63471071
2016-04-12,24428.03519044
2016-04-13,31517.04976164
2016-04-14,32052.82945044
2016-04-15,21852.58477827
2016-04-16,8948.12112919
2016-04-17,22121.80905778
2016-04-18,13619.15763061
2016-04-19,22236.15024086
2016-04-20,19977.04281764
2016-04-21,27348.2069633
2016-04-22,18672.76440646
2016-04-23,10797.28159327
2016-04-24,15627.69253697
2016-04-25,30265.78310779
2016-04-26,30025.71156505
2016-04-27,23618.06992568
2016-04-28,32630.88387535
2016-04-29,20615.32563503
2016-04-30,19505.20215911
2016-05-01,10886.63006515
2016-05-02,30009.59480289
2016-05-03,25564.90151183
2016-05-04,20791.50674853
2016-05-05,19334.78307655
2016-05-06,23179.47186045
2016-05-07,14548.65960843
2016-05-08,13403.39080739
2016-05-09,17817.03392819
2016-05-10,18089.79594092
2016-05-11,22877.82426946
2016-05-12,21241.42969817
2016-05-13,25415.98584467
2016-05-14,21144.30248714
2016-05-15,14838.20376561
2016-05-16,26598.05454891
2016-05-17,45847.61340283
2016-05-18,37386.71251733
2016-05-19,60354.84158978
2016-05-20,38670.11281801
2016-05-21,24105.87332826
2016-05-22,19694.39977869
2016-05-23,35947.24543134
2016-05-24,35213.56860788
2016-05-25,35319.07258566
2016-05-26,32797.48407392
2016-05-27,44340.99975931
2016-05-28,36076.08676366
2016-05-29,29242.04022604
2016-05-30,22182.70971813
2016-05-31,45412.72594316
2016-06-01,41710.80325673
2016-06-02,17728.31264628
2016-06-03,24617.25682753
2016-06-04,15531.03590758
2016-06-05,22576.10592626
2016-06-06,30194.63678392
2016-06-07,22006.76975179
2016-06-08,31658.23692925
2016-06-09,21556.2279853
2016-06-10,24383.59722728
2016-06-11,16215.69733397
2016-06-12,37690.95281489
2016-06-13,37507.87113492
2016-06-14,39033.66583337
2016-06-15,27275.74775336
2016-06-16,44468.56452758
2016-06-17,42949.80472748
2016-06-18,34030.78047738
2016-06-19,25907.34306628
2016-06-20,40132.33277552
2016-06-21,47368.29749641
2016-06-22,43690.07377305
2016-06-23,58765.92949633
2016-06-24,36483.26351246
2016-06-25,17216.55630325
2016-06-26,20873.60109159
2016-06-27,30597.16081652
2016-06-28,32047.46571102
2016-06-29,31870.47892154
2016-06-30,33635.29423942
2016-07-01,23379.57394567
2016-07-02,30860.99188875
2016-07-03,17619.98927978
2016-07-04,21714.01120732
2016-07-05,27570.89112571
2016-07-06,29528.45055248
2016-07-07,33693.01480052
2016-07-08,24100.1870089
2016-07-09,12451.38115012
2016-07-10,7415.98505248
2016-07-11,15952.32222273
2016-07-12,17789.76251841
2016-07-13,25501.07833929
2016-07-14,20103.68991378
2016-07-15,20107.28872623
2016-07-16,22326.40080354
2016-07-17,20428.33314177
2016-07-18,15033.94946579
2016-07-19,17909.51256458
2016-07-20,19718.7620011
2016-07-21,18035.95414503
2016-07-22,22084.03876146
2016-07-23,21882.46431649
2016-07-24,19635.36078059
2016-07-25,28589.21848826
2016-07-26,19351.37691471
2016-07-27,31323.433505
2016-07-28,24152.00064639
2016-07-29,18662.99710824
2016-07-30,10937.81290088
2016-07-31,28309.6390008
2016-08-01,27351.15981343
2016-08-02,53246.34978293
2016-08-03,58072.74206524
2016-08-04,50028.310133
2016-08-05,23574.81777537
2016-08-06,33533.68821464
2016-08-07,17565.44145874
2016-08-08,21650.63304817
2016-08-09,40344.67328586
2016-08-10,59003.31582749
2016-08-11,76277.41182776
2016-08-12,33963.36712091
2016-08-13,21921.52525542
2016-08-14,20563.14106984
2016-08-15,27521.68792426
2016-08-16,35338.3404664
2016-08-17,29067.68007162
2016-08-18,21720.72808459
2016-08-19,25691.73608014
2016-08-20,18567.62802379
2016-08-21,14059.24279019
2016-08-22,25107.61334308
2016-08-23,30348.95730036
2016-08-24,19436.98755726
2016-08-25,22401.58630972
2016-08-26,20059.02090744
2016-08-27,12426.83955083
2016-08-28,13907.1525131
2016-08-29,27489.60481449
2016-08-30,37696.75972595
2016-08-31,33030.14063023
2016-09-01,40024.6317939
2016-09-02,30096.89210626
2016-09-03,20678.72695772
2016-09-04,22831.39192096
2016-09-05,19741.42141294
2016-09-06,28520.54560734
2016-09-07,25075.3697615
2016-09-08,27652.4336241
2016-09-09,18953.86337028
2016-09-10,13887.88203066
2016-09-11,15931.78850755
2016-09-12,23468.5499249
2016-09-13,32126.3989866
2016-09-14,20182.39964929
2016-09-15,24758.69668499
2016-09-16,25161.71084583
2016-09-17,13013.89564878
2016-09-18,13492.1345929
2016-09-19,22235.81354673
2016-09-20,23491.40521397
2016-09-21,29217.37495278
2016-09-22,18581.66452347
2016-09-23,22793.89329679
2016-09-24,13410.94336351
2016-09-25,14249.66230402
2016-09-26,21849.38552604
2016-09-27,27563.08643369
2016-09-28,23728.31813103
2016-09-29,21385.62645479
2016-09-30,23735.87683499
2016-10-01,16175.8274009
2016-10-02,11900.23881569
2016-10-03,23161.94872781
2016-10-04,26993.37204041
2016-10-05,31191.08757288
2016-10-06,21240.14439495
2016-10-07,23703.5267884
2016-10-08,21841.4643023
2016-10-09,15680.57123798
2016-10-10,28987.37369163
2016-10-11,34771.5822486
2016-10-12,29432.54972491
2016-10-13,28395.45636822
2016-10-14,27537.55114825
2016-10-15,16625.28243755
2016-10-16,15563.92649232
2016-10-17,22213.61898369
2016-10-18,29627.80093125
2016-10-19,29110.95821524
2016-10-20,31731.76861412
2016-10-21,25745.91743274
2016-10-22,22772.59994554
2016-10-23,9948.0980145
2016-10-24,27098.63443909
2016-10-25,39569.83371517
2016-10-26,28508.29621413
2016-10-27,44847.22774079
2016-10-28,33299.07492094
2016-10-29,21827.35863785
2016-10-30,17995.01082134
2016-10-31,30338.36564285
2016-11-01,32301.50305176
2016-11-02,26853.97309182
2016-11-03,28945.27871984
2016-11-04,27649.77998018
2016-11-05,26448.38289989
2016-11-06,15073.57388101
2016-11-07,28755.41175819
2016-11-08,30951.28252404
2016-11-09,35211.878443
2016-11-10,28456.02847115
2016-11-11,25931.55267364
2016-11-12,16334.49320855
2016-11-13,16516.88041127
2016-11-14,28587.44523555
2016-11-15,32133.36673431
2016-11-16,48790.0654367
2016-11-17,34847.59754725
2016-11-18,30350.67796268
2016-11-19,17085.42725613
2016-11-20,21976.62610908
2016-11-21,23006.53936263
2016-11-22,34744.93468249
2016-11-23,24079.73776898
2016-11-24,29253.64957054
2016-11-25,25823.27891929
2016-11-26,16284.37320383
2016-11-27,11116.92682196
2016-11-28,28978.12584513
2016-11-29,25725.67220809
2016-11-30,26901.26196774
2016-12-01,29335.16170849
2016-12-02,41480.37081947
2016-12-03,22537.24100511
2016-12-04,11756.63215597
2016-12-05,38035.10432399
2016-12-06,33574.49930548
2016-12-07,30452.98981276
2016-12-08,33944.5190369
2016-12-09,28024.45022569
2016-12-10,13598.85165755
2016-12-11,10733.64255602
2016-12-12,41558.29823729
2016-12-13,26257.39168767
2016-12-14,23669.34670271
2016-12-15,31282.75050762
2016-12-16,31703.658174
2016-12-17,14374.7778509
2016-12-18,19050.34391207
2016-12-19,22240.29343608
2016-12-20,30805.63482904
2016-12-21,42073.53600137
2016-12-22,38290.48438913
2016-12-23,49435.81372398
2016-12-24,18306.98440551
2016-12-25,25954.4901668
2016-12-26,24752.92266363
2016-12-27,34062.75793492
2016-12-28,42430.96991635
2016-12-29,37800.23600841
2016-12-30,37860.43403024
2016-12-31,17720.38658302
2017-01-01,13448.97798245
2017-01-02,28463.46523173
2017-01-03,28425.49712255
2017-01-04,57379.85248792
2017-01-05,63767.18479437
2017-01-06,63965.46146706
2017-01-07,25444.57268494
2017-01-08,33048.99911231
2017-01-09,49884.40623854
2017-01-10,44147.41450193
2017-01-11,70020.08481574
2017-01-12,62896.7491678
2017-01-13,47568.54318937
2017-01-14,32896.56175303
2017-01-15,23888.94825922
2017-01-16,26927.54463827
2017-01-17,37776.65897478
2017-01-18,46171.57986726
2017-01-19,42282.860578
2017-01-20,29715.40531745
2017-01-21,20632.48067814
2017-01-22,21293.57361681
2017-01-23,33898.95902977
2017-01-24,46829.37164617
2017-01-25,38054.44440355
2017-01-26,27814.01317757
2017-01-27,26749.34010412
2017-01-28,14402.41508261
2017-01-29,12841.00783447
2017-01-30,20627.59782321
2017-01-31,31778.29000962
2017-02-01,30314.81294172
2017-02-02,28246.40850864
2017-02-03,50492.21770342
2017-02-04,19476.28185004
2017-02-05,19977.07968054
2017-02-06,28608.24100631
2017-02-07,32682.40840048
2017-02-08,32117.75771449
2017-02-09,45072.49192919
2017-02-10,36207.70081169
2017-02-11,14927.37477708
2017-02-12,14862.11232918
2017-02-13,29316.04410291
2017-02-14,31526.00671796
2017-02-15,27116.86777927
2017-02-16,40842.9837307
2017-02-17,22643.59458009
2017-02-18,16167.54125755
2017-02-19,12406.85583891
2017-02-20,21121.74893363
2017-02-21,27354.11594553
2017-02-22,30845.16054776
2017-02-23,34395.22442683
2017-02-24,48461.15935562
2017-02-25,19387.22078768
2017-02-26,18540.26495186
2017-02-27,27451.37741185
2017-02-28,32344.06523137
2017-03-01,37358.62297231
2017-03-02,62223.2869627
2017-03-03,50176.35469663
2017-03-04,22083.99755502
2017-03-05,21383.60590562
2017-03-06,30937.17891137
2017-03-07,37188.48782718
2017-03-08,38357.80528847
2017-03-09,29704.35037346
2017-03-10,44751.86670107
2017-03-11,48757.03098897
2017-03-12,30166.96406296
2017-03-13,54910.69756875
2017-03-14,52399.11177489
2017-03-15,53922.43815008
2017-03-16,104298.29813458
2017-03-17,110159.5876192
2017-03-18,81006.54378867
2017-03-19,60717.65278767
2017-03-20,72089.8084508
2017-03-21,65230.8510512
2017-03-22,79178.57990988
2017-03-23,61837.72376184
2017-03-24,79924.38959201
2017-03-25,77300.96611866
2017-03-26,55989.32569738
2017-03-27,72762.38686008
2017-03-28,68371.87519427
2017-03-29,70966.45881493
2017-03-30,75020.24647753
2017-03-31,84444.77003098
2017-04-01,61558.89434224
2017-04-02,65942.98112436
2017-04-03,67641.7107333
2017-04-04,77087.11561616
2017-04-05,66091.82449976
2017-04-06,64487.28530366
2017-04-07,62183.54288328
2017-04-08,32600.82157284
2017-04-09,34905.38966835
2017-04-10,45113.93829029
2017-04-11,49635.95093212
2017-04-12,53012.74349236
2017-04-13,64351.33612207
2017-04-14,67807.06189387
2017-04-15,51053.52965862
2017-04-16,35892.29017544
2017-04-17,53043.94849253
2017-04-18,60302.74802291
2017-04-19,61551.00933169
2017-04-20,57561.11319106
2017-04-21,48659.08534065
2017-04-22,36382.96399151
2017-04-23,35493.05295178
2017-04-24,48481.75426002
2017-04-25,45855.45570062
2017-04-26,58998.91842049
2017-04-27,56706.30021855
2017-04-28,62454.60385751
2017-04-29,50090.93648645
2017-04-30,41359.43348251
2017-05-01,66025.4738702
2017-05-02,64091.69716932
2017-05-03,73040.16688437
2017-05-04,97662.9952554
2017-05-05,85078.83711957
2017-05-06,70336.37563457
2017-05-07,66923.86232895
2017-05-08,110886.11694578
2017-05-09,104099.48225319
2017-05-10,105710.70555951
2017-05-11,87247.25926028
2017-05-12,92165.20555669
2017-05-13,54378.07342125
2017-05-14,49004.45743379
2017-05-15,82411.84584421
2017-05-16,96377.58710454
2017-05-17,158645.43610498
2017-05-18,90986.83493339
2017-05-19,120730.70321211
2017-05-20,82293.14790498
2017-05-21,72226.70535417
2017-05-22,117919.68912247
2017-05-23,111060.11478492
2017-05-24,126051.98989198
2017-05-25,126626.66919949
2017-05-26,121378.91149055
2017-05-27,94149.47068468
2017-05-28,71391.47768198
2017-05-29,78712.96766812
2017-05-30,121621.86886097
2017-05-31,111186.69546032
2017-06-01,113305.99966496
2017-06-02,80639.75516282
2017-06-03,101806.34326785
2017-06-04,74583.26276127
2017-06-05,98009.86443869
2017-06-06,84768.44998603
2017-06-07,92554.38378181
2017-06-08,79936.90277101
2017-06-09,63887.06562222
2017-06-10,69331.69066968
2017-06-11,74068.686962
2017-06-12,102351.14111435
2017-06-13,108105.23728305
2017-06-14,104800.71939538
2017-06-15,119076.02296742
2017-06-16,87091.21753289
2017-06-17,64944.83109321
2017-06-18,80908.23321355
2017-06-19,79942.28734038
2017-06-20,91440.88343183
2017-06-21,92743.16963853
2017-06-22,84422.45588878
2017-06-23,66122.71294199
2017-06-24,56861.62398836
2017-06-25,57517.00459465
2017-06-26,103926.67102757
2017-06-27,94350.48370472
2017-06-28,97456.61831946
2017-06-29,68597.31766429
2017-06-30,97296.33294416
2017-07-01,66767.18662131
2017-07-02,50505.5956627
2017-07-03,74110.93369402
2017-07-04,65270.36773572
2017-07-05,73620.25165733
2017-07-06,64532.17370886
2017-07-07,77606.73978801
2017-07-08,58913.6982572
2017-07-09,54891.95922111
2017-07-10,82266.93441276
2017-07-11,94670.42437422
2017-07-12,82550.21954956
2017-07-13,75754.64600374
2017-07-14,70159.78582455
2017-07-15,63391.96472916
2017-07-16,78039.37679547
2017-07-17,86498.22325484
2017-07-18,95751.52176332
2017-07-19,75627.61668006
2017-07-20,90593.85319659
2017-07-21,70505.39749032
2017-07-22,54883.13599737
2017-07-23,63384.63079394
2017-07-24,58253.68917235
2017-07-25,156987.55805645
2017-07-26,93596.74470192
2017-07-27,102817.6114328
2017-07-28,135992.51226481
2017-07-29,70686.48876335
2017-07-30,116747.11178873
2017-07-31,105475.31875614
2017-08-01,67151.51902937
2017-08-02,139003.93355488
2017-08-03,125338.69146
2017-08-04,93499.46020662
2017-08-05,96016.72036717
2017-08-06,79578.50809666
2017-08-07,96785.33525258
2017-08-08,82343.76388162
2017-08-09,85248.48372759
2017-08-10,114540.07199535
2017-08-11,129892.58208335
2017-08-12,106874.57695958
2017-08-13,88230.83442378
2017-08-14,99018.32003406
2017-08-15,111044.09205916
2017-08-16,110907.93260144
2017-08-17,72843.53264336
2017-08-18,109335.3377175
2017-08-19,109562.94523146
2017-08-20,80342.64109149
2017-08-21,103847.69834589
2017-08-22,117749.48456021
2017-08-23,93555.64725852
2017-08-24,98202.3654141
2017-08-25,62613.21831462
2017-08-26,42625.44829037
2017-08-27,61840.61933032
2017-08-28,115300.08304077
2017-08-29,85469.15433081
2017-08-30,64741.76052883
2017-08-31,73975.74283614
2017-09-01,67253.87447512
2017-09-02,54957.65760135
2017-09-03,55857.70743746
2017-09-04,107578.04907393
2017-09-05,101195.96334679
2017-09-06,78184.48403154
2017-09-07,72842.67475893
2017-09-08,79176.99101296
2017-09-09,41977.91029329
2017-09-10,57057.82495838
2017-09-11,58700.68563752
2017-09-12,65172.91546521
2017-09-13,83438.31797967
2017-09-14,81745.75789963
2017-09-15,144666.81061966
2017-09-16,75404.8515922
2017-09-17,44560.97277266
2017-09-18,81706.22296932
2017-09-19,66573.78879294
2017-09-20,45327.9371484
2017-09-21,52464.72584201
2017-09-22,48209.95850035
2017-09-23,38564.37229051
2017-09-24,27325.71817829
2017-09-25,51722.27715283
2017-09-26,49180.11212617
2017-09-27,63181.57001388
2017-09-28,63944.44835621
2017-09-29,53042.88967226
2017-09-30,51607.77110079
2017-10-01,28757.71823344
2017-10-02,51615.55516533
2017-10-03,58321.20480046
2017-10-04,54656.09499639
2017-10-05,42687.9885089
2017-10-06,39972.20331003
2017-10-07,36319.38898595
2017-10-08,34590.55160494
2017-10-09,62442.31494794
2017-10-10,52586.58679492
2017-10-11,45788.43926385
2017-10-12,55193.34162373
2017-10-13,65023.36906506
2017-10-14,36539.98439669
2017-10-15,36682.55059863
2017-10-16,44281.52601192
2017-10-17,44991.09418976
2017-10-18,51241.15744393
2017-10-19,53200.54282461
2017-10-20,47870.45269802
2017-10-21,39344.26516468
2017-10-22,42633.39593405
2017-10-23,129393.2973661
2017-10-24,110470.74198376
2017-10-25,60687.34555458
2017-10-26,45557.92098595
2017-10-27,37724.29728918
2017-10-28,35246.47338616
2017-10-29,45821.24878647
2017-10-30,45392.20892528
2017-10-31,52693.95614222
2017-11-01,62699.72207931
2017-11-02,88129.66070995
2017-11-03,59101.13872821
2017-11-04,32702.96562518
2017-11-05,28666.60190282
2017-11-06,57565.42378136
2017-11-07,84685.53412386
2017-11-08,87012.4701143
2017-11-09,108571.31746576
2017-11-10,116364.00890436
2017-11-11,100654.64123091
2017-11-12,122251.4919383
2017-11-13,162048.27668319
2017-11-14,86937.21141296
2017-11-15,102690.09158427
2017-11-16,94813.72004816
2017-11-17,216117.72599664
2017-11-18,234147.64893887
2017-11-19,333316.77712361
2017-11-20,140552.94552269
2017-11-21,151264.1874673
2017-11-22,192757.66577673
2017-11-23,146929.09344723
2017-11-24,161162.59921221
2017-11-25,122650.34989784
2017-11-26,88403.98128417
2017-11-27,95296.71029247
2017-11-28,95667.41117895
2017-11-29,109299.06740403
2017-11-30,102803.58373743
2017-12-01,79039.72246566
2017-12-02,52129.99963343
2017-12-03,57667.14251852
2017-12-04,66648.28408732
2017-12-05,73445.42090202
2017-12-06,107347.84222856
2017-12-07,119334.60978444
2017-12-08,115630.05914836
2017-12-09,95559.43577676
2017-12-10,78710.8296412
2017-12-11,92004.32953918
2017-12-12,80991.14665324
2017-12-13,76272.54418281
2017-12-14,87995.75214923
2017-12-15,81896.83617015
2017-12-16,50325.83527993
2017-12-17,54212.50680417
2017-12-18,79564.96095441
2017-12-19,86368.82590882
2017-12-20,77988.02416322
2017-12-21,87161.26830706
2017-12-22,97567.1942955
2017-12-23,75716.18313307
2017-12-24,61152.2518184
2017-12-25,58958.0380774
2017-12-26,63518.03382792
2017-12-27,88905.94096635
2017-12-28,92012.79167316
2017-12-29,101363.94116536
2017-12-30,87565.97148078
2017-12-31,61035.88208899
2018-01-01,68758.65894808
2018-01-02,94873.29747176
2018-01-03,97968.51834469
2018-01-04,126600.36737214
2018-01-05,106073.2156042
2018-01-06,79380.98500285
2018-01-07,78121.32006639
2018-01-08,93863.20736999
2018-01-09,104030.19035758
2018-01-10,119351.69412098
2018-01-11,106960.83753534
2018-01-12,84700.33167102
2018-01-13,63201.30316737
2018-01-14,62325.98744927
2018-01-15,80477.13302377
2018-01-16,125653.10957642
2018-01-17,134641.93696112
2018-01-18,107484.84741515
2018-01-19,104355.83596643
2018-01-20,62912.417304
2018-01-21,60623.32884551
2018-01-22,75084.34459574
2018-01-23,77833.26601766
2018-01-24,74014.80651704
2018-01-25,60205.857817
2018-01-26,85508.17721262
2018-01-27,43882.43625855
2018-01-28,59641.58472905
2018-01-29,62179.40164064
2018-01-30,77090.47140654
2018-01-31,72270.3211855
