date,Exchange to Exchange Flow (Total)
2015-08-30,337.38350711
2015-08-31,253.04493954
2015-09-01,820.19866206
2015-09-02,1494.00325834
2015-09-03,5087.70079244
2015-09-04,1105.82203105
2015-09-05,519.09777094
2015-09-06,339.11300021
2015-09-07,328.45415146
2015-09-08,455.57386368
2015-09-09,246.77375247
2015-09-10,631.68728412
2015-09-11,737.95585166
2015-09-12,321.64250248
2015-09-13,396.35401091
2015-09-14,537.33652712
2015-09-15,1122.30515407
2015-09-16,1345.20571068
2015-09-17,125.88010448
2015-09-18,365.47708653
2015-09-19,102.73628986
2015-09-20,989.81605435
2015-09-21,766.09817374
2015-09-22,167.60628648
2015-09-23,940.53802542
2015-09-24,5039.47618871
2015-09-25,1084.89288301
2015-09-26,251.90428331
2015-09-27,87.43217498
2015-09-28,1039.41578776
2015-09-29,552.50198502
2015-09-30,434.81961817
2015-10-01,531.30310147
2015-10-02,1263.66208333
2015-10-03,186.92059592
2015-10-04,490.38553976
2015-10-05,325.22308668
2015-10-06,2296.46814804
2015-10-07,4280.87010889
2015-10-08,586.01102733
2015-10-09,1461.96119805
2015-10-10,95.90912418
2015-10-11,439.64945752
2015-10-12,349.7354366
2015-10-13,481.40117158
2015-10-14,495.15543268
2015-10-15,4631.45203452
2015-10-16,8258.2442733
2015-10-17,1037.34330609
2015-10-18,71.97433428
2015-10-19,189.41920087
2015-10-20,8582.51836485
2015-10-21,20400.52000912
2015-10-22,609.22851478
2015-10-23,317.56636344
2015-10-24,37.03010569
2015-10-25,194.77257488
2015-10-26,16319.04487548
2015-10-27,398.14203512
2015-10-28,20690.17323622
2015-10-29,10987.85877467
2015-10-30,347.16681765
2015-10-31,377.02076714
2015-11-01,137.19547444
2015-11-02,464.90328196
2015-11-03,22788.81247686
2015-11-04,7554.10329046
2015-11-05,100681.72273255
2015-11-06,373.21350414
2015-11-07,101.91892251
2015-11-08,50.8638633
2015-11-09,394.59763418
2015-11-10,1299.60353975
2015-11-11,486.3085838
2015-11-12,29.6446975
2015-11-13,43.33884223
2015-11-14,45.75580165
2015-11-15,26.54449521
2015-11-16,1103.26619245
2015-11-17,524.95247109
2015-11-18,201.4158781
2015-11-19,86.00324748
2015-11-20,172.80052019
2015-11-21,33.25381387
2015-11-22,14.15907667
2015-11-23,1127.41494371
2015-11-24,131.34462831
2015-11-25,148.51200104
2015-11-26,1937.48783886
2015-11-27,92251.04586485
2015-11-28,31.34775477
2015-11-29,53.51696736
2015-11-30,201.3487597
2015-12-01,92782.08372054
2015-12-02,330.33345872
2015-12-03,1084.59745398
2015-12-04,885.79553143
2015-12-05,353.68093584
2015-12-06,85.80530479
2015-12-07,76.56873146
2015-12-08,2141.10840645
2015-12-09,286.50797894
2015-12-10,110.61350927
2015-12-11,716.06342562
2015-12-12,282.75260013
2015-12-13,171.55029982
2015-12-14,327.21768111
2015-12-15,970.48700199
2015-12-16,906.87740162
2015-12-17,91.66179317
2015-12-18,1208.75684836
2015-12-19,407.95111377
2015-12-20,136.59939166
2015-12-21,359.47599241
2015-12-22,119.85905462
2015-12-23,618.43184865
2015-12-24,2128.34071812
2015-12-25,2519.83938432
2015-12-26,129.30313951
2015-12-27,227.60841247
2015-12-28,129.61904177
2015-12-29,282.69155161
2015-12-30,321.32093465
2015-12-31,130.67594177
2016-01-01,293.8303974
2016-01-02,41.05898872
2016-01-03,148.27555654
2016-01-04,716.53936597
2016-01-05,468.60172907
2016-01-06,51.1900073
2016-01-07,376.26208302
2016-01-08,215.09271838
2016-01-09,217.47729284
2016-01-10,187.87524632
2016-01-11,591.68515908
2016-01-12,210.94171654
2016-01-13,2124.66445297
2016-01-14,144.68287569
2016-01-15,617.52343403
2016-01-16,338.00251362
2016-01-17,241.70813294
2016-01-18,320.10570334
2016-01-19,237.59089517
2016-01-20,153.50043168
2016-01-21,232.61411941
2016-01-22,273.64765045
2016-01-23,259.43380012
2016-01-24,1555.95418476
2016-01-25,486.40419773
2016-01-26,494.44070374
2016-01-27,1258.76700398
2016-01-28,486.62594094
2016-01-29,686.25499334
2016-01-30,2191.39841657
2016-01-31,738.46783907
2016-02-01,3326.87214709
2016-02-02,992.10093888
2016-02-03,5196.59078881
2016-02-04,543.30974861
2016-02-05,2215.48579714
2016-02-06,268.54651422
2016-02-07,420.24413644
2016-02-08,621.70409022
2016-02-09,761.66044281
2016-02-10,1309.66510307
2016-02-11,1468.62340743
2016-02-12,1358.79388479
2016-02-13,758.24387578
2016-02-14,377.98730868
2016-02-15,851.71196167
2016-02-16,1124.53423065
2016-02-17,1728.92283328
2016-02-18,675.85755268
2016-02-19,382.27674943
2016-02-20,796.763148
2016-02-21,1950.09512958
2016-02-22,376.86243428
2016-02-23,2727.71108253
2016-02-24,656.15039856
2016-02-25,3838.65284062
2016-02-26,708.66907644
2016-02-27,2359.7671527
2016-02-28,744.86858223
2016-02-29,5510.62360156
2016-03-01,998.67190213
2016-03-02,794.03116508
2016-03-03,3894.73556276
2016-03-04,2228.11240898
2016-03-05,2319.98841625
2016-03-06,1469.42534051
2016-03-07,1277.25709592
2016-03-08,1281.11199297
2016-03-09,3601.91038491
2016-03-10,1565.21354157
2016-03-11,1592.63227173
2016-03-12,1384.23092009
2016-03-13,2011.39843309
2016-03-14,6917.8690943
2016-03-15,10025.21448807
2016-03-16,2047.25408265
2016-03-17,2979.83182467
2016-03-18,3410.80312464
2016-03-19,1377.69598004
2016-03-20,1105.18805131
2016-03-21,1612.32864687
2016-03-22,1981.01256283
2016-03-23,1376.94317711
2016-03-24,1690.70007612
2016-03-25,1145.74239357
2016-03-26,808.44134726
2016-03-27,823.99893664
2016-03-28,1188.89125485
2016-03-29,1276.9127487
2016-03-30,1635.37868442
2016-03-31,1568.86394241
2016-04-01,1252.35824853
2016-04-02,759.87087552
2016-04-03,1590.20121101
2016-04-04,471.11844895
2016-04-05,1298.88979773
2016-04-06,1395.05361453
2016-04-07,1079.10579757
2016-04-08,689.36440369
2016-04-09,957.52950151
2016-04-10,1414.44942387
2016-04-11,1523.92584799
2016-04-12,2065.79030106
2016-04-13,6377.12923007
2016-04-14,1300.22928182
2016-04-15,5680.74526654
2016-04-16,425.47606222
2016-04-17,1314.15071477
2016-04-18,960.1439694
2016-04-19,1682.37267041
2016-04-20,966.56331742
2016-04-21,631.68095897
2016-04-22,1240.93988049
2016-04-23,681.60473533
2016-04-24,992.81506461
2016-04-25,1240.45251332
2016-04-26,901.08350192
2016-04-27,1532.55165272
2016-04-28,419.07060021
2016-04-29,1263.1142674
2016-04-30,1478.8144237
2016-05-01,463.24568866
2016-05-02,5040.78168141
2016-05-03,1469.2523624
2016-05-04,689.89869193
2016-05-05,461.32722861
2016-05-06,676.80870872
2016-05-07,612.90148487
2016-05-08,455.2897475
2016-05-09,888.73780798
2016-05-10,733.08722155
2016-05-11,416.91019326
2016-05-12,1354.38732969
2016-05-13,1124.43525987
2016-05-14,1356.45858645
2016-05-15,1233.7719869
2016-05-16,1184.78262443
2016-05-17,3953.45548849
2016-05-18,2160.49263464
2016-05-19,1856.73736801
2016-05-20,2649.48124712
2016-05-21,885.51344182
2016-05-22,1198.017867
2016-05-23,695.54756414
2016-05-24,1580.51711502
2016-05-25,2354.16786045
2016-05-26,1591.53516275
2016-05-27,6312.68743043
2016-05-28,2193.32251272
2016-05-29,2355.48082905
2016-05-30,1210.09170091
2016-05-31,6516.13401852
2016-06-01,6650.50996118
2016-06-02,547.55376275
2016-06-03,1602.89214548
2016-06-04,1566.290756
2016-06-05,312.88410356
2016-06-06,708.20148289
2016-06-07,2311.79326131
2016-06-08,1170.77654352
2016-06-09,1101.30186913
2016-06-10,963.57460045
2016-06-11,1173.56599368
2016-06-12,1326.13578764
2016-06-13,3911.29714979
2016-06-14,3334.28529311
2016-06-15,3113.32547164
2016-06-16,1880.86328629
2016-06-17,4326.1790405
2016-06-18,4086.78885914
2016-06-19,1178.59621173
2016-06-20,3346.73299475
2016-06-21,7259.35177825
2016-06-22,8163.78651789
2016-06-23,1749.68212867
2016-06-24,1830.27746356
2016-06-25,3163.09883033
2016-06-26,738.84969488
2016-06-27,4704.71121398
2016-06-28,7581.86647241
2016-06-29,2247.96672089
2016-06-30,1145.34835904
2016-07-01,1836.09113726
2016-07-02,526.18868269
2016-07-03,545.24931423
2016-07-04,1102.66158416
2016-07-05,1556.43320206
2016-07-06,1682.60176121
2016-07-07,1028.30091653
2016-07-08,1289.60191649
2016-07-09,700.52601125
2016-07-10,801.17387846
2016-07-11,1611.59426272
2016-07-12,1625.38524315
2016-07-13,1341.59263783
2016-07-14,1793.69101604
2016-07-15,2359.08661872
2016-07-16,1010.99445221
2016-07-17,691.91882628
2016-07-18,1074.70032433
2016-07-19,2077.14333584
2016-07-20,2590.23839813
2016-07-21,852.43899426
2016-07-22,2233.06780748
2016-07-23,1762.57940031
2016-07-24,4432.05939009
2016-07-25,4006.00505534
2016-07-26,3017.94274539
2016-07-27,1724.34734683
2016-07-28,7045.08675717
2016-07-29,854.39928898
2016-07-30,426.75384422
2016-07-31,1410.26431359
2016-08-01,2074.32895105
2016-08-02,7277.75844361
2016-08-03,8494.15059432
2016-08-04,7456.93665143
2016-08-05,1380.09047623
2016-08-06,1680.86501679
2016-08-07,1581.45265954
2016-08-08,1679.78144156
2016-08-09,5165.6539523
2016-08-10,4808.71594419
2016-08-11,3626.94542726
2016-08-12,2732.62877203
2016-08-13,769.70839275
2016-08-14,752.71781632
2016-08-15,1153.56476323
2016-08-16,1101.4606173
2016-08-17,594.88736078
2016-08-18,897.36147917
2016-08-19,660.46501914
2016-08-20,513.68174596
2016-08-21,714.24480843
2016-08-22,1383.81776224
2016-08-23,3790.86269454
2016-08-24,1580.7034655
2016-08-25,1008.43671061
2016-08-26,1430.85267414
2016-08-27,778.14245644
2016-08-28,926.20026402
2016-08-29,2908.31242677
2016-08-30,7863.46849531
2016-08-31,1892.37633855
2016-09-01,1493.43917832
2016-09-02,1712.07278172
2016-09-03,2110.00426369
2016-09-04,1426.11971755
2016-09-05,817.60472761
2016-09-06,1456.07036785
2016-09-07,4715.08922254
2016-09-08,1362.25531778
2016-09-09,1370.80658162
2016-09-10,723.65826406
2016-09-11,1431.61639702
2016-09-12,958.66507487
2016-09-13,1080.12292715
2016-09-14,1382.02439831
2016-09-15,1781.09048092
2016-09-16,2148.85160219
2016-09-17,754.3014685
2016-09-18,1030.11505381
2016-09-19,1416.42816713
2016-09-20,1481.45906362
2016-09-21,1889.50824113
2016-09-22,1474.33028222
2016-09-23,1025.62331672
2016-09-24,750.96103792
2016-09-25,597.00671807
2016-09-26,1472.95570804
2016-09-27,1055.50124172
2016-09-28,1050.70536356
2016-09-29,1316.78541524
2016-09-30,1382.80456404
2016-10-01,1390.87206966
2016-10-02,408.61276394
2016-10-03,834.03713165
2016-10-04,1582.60842492
2016-10-05,3516.75174824
2016-10-06,1136.98478829
2016-10-07,1749.95191731
2016-10-08,1032.09247299
2016-10-09,599.70164546
2016-10-10,1301.85721539
2016-10-11,1796.53703951
2016-10-12,1088.20194051
2016-10-13,1255.81938488
2016-10-14,1144.09363303
2016-10-15,675.06879703
2016-10-16,693.37564635
2016-10-17,1483.25891869
2016-10-18,2119.0240848
2016-10-19,1444.44126669
2016-10-20,1283.31600419
2016-10-21,1111.62777744
2016-10-22,904.8069599
2016-10-23,1025.51730212
2016-10-24,992.151591
2016-10-25,2548.97779885
2016-10-26,1607.19464806
2016-10-27,1584.94228413
2016-10-28,1935.6524244
2016-10-29,1595.37619582
2016-10-30,1008.68220325
2016-10-31,847.51731627
2016-11-01,1663.9610127
2016-11-02,1155.67401144
2016-11-03,3283.9715772
2016-11-04,1485.09546661
2016-11-05,861.09850633
2016-11-06,551.43798349
2016-11-07,758.21621682
2016-11-08,949.9865098
2016-11-09,991.27309083
2016-11-10,788.82273358
2016-11-11,1143.20309764
2016-11-12,1124.38655066
2016-11-13,676.51385384
2016-11-14,1342.906311
2016-11-15,908.28914625
2016-11-16,1431.63912209
2016-11-17,881.41562973
2016-11-18,1324.15807177
2016-11-19,610.89765782
2016-11-20,812.34949737
2016-11-21,1082.4066088
2016-11-22,638.62590304
2016-11-23,1098.30029423
2016-11-24,1155.1882903
2016-11-25,757.02948669
2016-11-26,513.92454166
2016-11-27,986.00630811
2016-11-28,1138.47497821
2016-11-29,1118.28284695
2016-11-30,826.71357273
2016-12-01,3794.99878714
2016-12-02,4405.55981568
2016-12-03,10437.81622223
2016-12-04,651.65966707
2016-12-05,1196.39873108
2016-12-06,1795.29542787
2016-12-07,1109.50823416
2016-12-08,1594.6823649
2016-12-09,2931.4893707
2016-12-10,487.79484862
2016-12-11,211.77634695
2016-12-12,794.38094439
2016-12-13,1397.26014218
2016-12-14,591.36431672
2016-12-15,1193.43486562
2016-12-16,639.89150594
2016-12-17,518.56299613
2016-12-18,365.73498986
2016-12-19,927.36640976
2016-12-20,1009.74015976
2016-12-21,1291.33710909
2016-12-22,2566.73524484
2016-12-23,1405.10592125
2016-12-24,455.17816809
2016-12-25,566.60377404
2016-12-26,465.08634787
2016-12-27,1454.87311413
2016-12-28,1144.88541859
2016-12-29,2232.5769209
2016-12-30,1161.43383953
2016-12-31,672.99598247
2017-01-01,1072.55041767
2017-01-02,1784.88675718
2017-01-03,3497.30736874
2017-01-04,2711.74155438
2017-01-05,2627.14313638
2017-01-06,9412.39820267
2017-01-07,2030.23265769
2017-01-08,7059.36616727
2017-01-09,1202.92266492
2017-01-10,4058.18849666
2017-01-11,3948.00229085
2017-01-12,7783.15833733
2017-01-13,5607.29604948
2017-01-14,2835.58002233
2017-01-15,867.87393147
2017-01-16,1016.07073181
2017-01-17,1985.1749436
2017-01-18,7752.085483
2017-01-19,1183.66658745
2017-01-20,695.35418193
2017-01-21,1564.34997349
2017-01-22,3051.87734398
2017-01-23,3397.85777511
2017-01-24,4110.62616958
2017-01-25,8557.77982612
2017-01-26,1839.66754906
2017-01-27,666.50202891
2017-01-28,511.08506864
2017-01-29,696.8592491
2017-01-30,744.81929207
2017-01-31,3225.11990383
2017-02-01,1472.17429249
2017-02-02,1363.18663836
2017-02-03,3562.26743152
2017-02-04,1403.90902237
2017-02-05,738.68394306
2017-02-06,663.07323472
2017-02-07,1107.59670839
2017-02-08,1378.39409563
2017-02-09,4083.2374467
2017-02-10,1484.34650496
2017-02-11,763.75523544
2017-02-12,606.09389696
2017-02-13,8286.74314811
2017-02-14,1916.34584147
2017-02-15,1257.70310629
2017-02-16,8101.29376487
2017-02-17,1182.2375477
2017-02-18,1100.51094707
2017-02-19,1333.9741764
2017-02-20,1132.60346492
2017-02-21,1269.43677212
2017-02-22,2400.60375519
2017-02-23,4551.21137654
2017-02-24,10822.75349281
2017-02-25,1257.02075323
2017-02-26,1656.3389138
2017-02-27,1023.98460871
2017-02-28,4326.68134539
2017-03-01,2811.81723802
2017-03-02,6706.23737131
2017-03-03,3264.61467562
2017-03-04,838.2293973
2017-03-05,1050.01778286
2017-03-06,1861.57198527
2017-03-07,1631.63897983
2017-03-08,2556.92389172
2017-03-09,1535.9809335
2017-03-10,4442.34348275
2017-03-11,6129.29440153
2017-03-12,2467.18594411
2017-03-13,3655.20853019
2017-03-14,3931.86191188
2017-03-15,5539.88155119
2017-03-16,15313.7300906
2017-03-17,16231.29440322
2017-03-18,13443.10184006
2017-03-19,6596.23240585
2017-03-20,6338.31039691
2017-03-21,6117.34541168
2017-03-22,5086.51755798
2017-03-23,3301.60065127
2017-03-24,6259.71552392
2017-03-25,7704.71151348
2017-03-26,6249.61318785
2017-03-27,4688.1544638
2017-03-28,3460.07629275
2017-03-29,4315.04990224
2017-03-30,8373.51564676
2017-03-31,7161.50114455
2017-04-01,5324.74319843
2017-04-02,8538.83089075
2017-04-03,8686.98586762
2017-04-04,7904.25573653
2017-04-05,4338.07551259
2017-04-06,13125.49173867
2017-04-07,6663.71836709
2017-04-08,4504.57019206
2017-04-09,3398.87705926
2017-04-10,4185.85495857
2017-04-11,2755.87407247
2017-04-12,7294.89579232
2017-04-13,7217.2276333
2017-04-14,8002.33456829
2017-04-15,5988.4884011
2017-04-16,3614.1514135
2017-04-17,5657.33389129
2017-04-18,9021.02879883
2017-04-19,11493.73377812
2017-04-20,5721.08789303
2017-04-21,4728.86328786
2017-04-22,2844.85932705
2017-04-23,3299.23638472
2017-04-24,5415.1768176
2017-04-25,5388.78248886
2017-04-26,10352.47671588
2017-04-27,7744.04688938
2017-04-28,7827.46290838
2017-04-29,6478.9319786
2017-04-30,6702.80971635
2017-05-01,5952.36610988
2017-05-02,5999.80165708
2017-05-03,7461.84438739
2017-05-04,10133.83299254
2017-05-05,14594.68109292
2017-05-06,8951.25163317
2017-05-07,9148.00225909
2017-05-08,21123.40986212
2017-05-09,13825.74423932
2017-05-10,11363.34596439
2017-05-11,10809.5063845
2017-05-12,15875.43306299
2017-05-13,6237.66765708
2017-05-14,3969.86588674
2017-05-15,11798.03196801
2017-05-16,16724.62915152
2017-05-17,26615.93249435
2017-05-18,10929.49500663
2017-05-19,12491.36237838
2017-05-20,12394.04357904
2017-05-21,11107.1975534
2017-05-22,15762.7887991
2017-05-23,11043.14499537
2017-05-24,12528.3638182
2017-05-25,18296.74686862
2017-05-26,14373.40387378
2017-05-27,14602.00441028
2017-05-28,12544.67293002
2017-05-29,12011.39019497
2017-05-30,18125.6597153
2017-05-31,13075.47678577
2017-06-01,20378.03795335
2017-06-02,17770.77928074
2017-06-03,17497.82468234
2017-06-04,18864.56826748
2017-06-05,15163.30505538
2017-06-06,15200.27817024
2017-06-07,13372.94837433
2017-06-08,11579.32198387
2017-06-09,11765.86942884
2017-06-10,16337.39332669
2017-06-11,18508.28614721
2017-06-12,21720.94991288
2017-06-13,24970.46127469
2017-06-14,24324.69621854
2017-06-15,28427.84031343
2017-06-16,13032.04006752
2017-06-17,12507.70786529
2017-06-18,8607.13706949
2017-06-19,18466.98669415
2017-06-20,35858.12697793
2017-06-21,19526.96338635
2017-06-22,16241.79536209
2017-06-23,13942.24512321
2017-06-24,13537.85024221
2017-06-25,14480.07119349
2017-06-26,26374.62176851
2017-06-27,19504.79456555
2017-06-28,23212.10628352
2017-06-29,14605.41280778
2017-06-30,32202.43382787
2017-07-01,9770.07176051
2017-07-02,11103.56259292
2017-07-03,16369.75395071
2017-07-04,11221.87769201
2017-07-05,15202.32441088
2017-07-06,10662.43385223
2017-07-07,15528.26586566
2017-07-08,12188.21513122
2017-07-09,8468.01194646
2017-07-10,19129.10920303
2017-07-11,23429.2787614
2017-07-12,17513.79537204
2017-07-13,13579.42182541
2017-07-14,12322.05974208
2017-07-15,11017.46233925
2017-07-16,17025.12881043
2017-07-17,13985.47908565
2017-07-18,21018.55192587
2017-07-19,15462.77158696
2017-07-20,18220.47932169
2017-07-21,13368.78906936
2017-07-22,9829.93944387
2017-07-23,5184.60973725
2017-07-24,5310.38285272
2017-07-25,7809.56789885
2017-07-26,6964.39644494
2017-07-27,8959.31465707
2017-07-28,29548.87381982
2017-07-29,29132.71502739
2017-07-30,58503.25292023
2017-07-31,30575.41737538
2017-08-01,10147.59568873
2017-08-02,12314.25715135
2017-08-03,11404.94028913
2017-08-04,10120.01526669
2017-08-05,15576.40127705
2017-08-06,11143.81596611
2017-08-07,11170.83675292
2017-08-08,12179.01619476
2017-08-09,12584.87839199
2017-08-10,14000.72200235
2017-08-11,18657.24422861
2017-08-12,13610.88126495
2017-08-13,17582.3408213
2017-08-14,17483.62064879
2017-08-15,20933.99381126
2017-08-16,18784.57633639
2017-08-17,10969.86343551
2017-08-18,19047.67744102
2017-08-19,14425.9053042
2017-08-20,8549.89072911
2017-08-21,15704.70956361
2017-08-22,11068.45914866
2017-08-23,15877.7107042
2017-08-24,8465.78760838
2017-08-25,5955.80191263
2017-08-26,5883.26049971
2017-08-27,6596.32272755
2017-08-28,21006.99201937
2017-08-29,9982.15855086
2017-08-30,8878.78131021
2017-08-31,17999.89870966
2017-09-01,13398.2118988
2017-09-02,10375.22233306
2017-09-03,10574.87300149
2017-09-04,23183.43255956
2017-09-05,19361.82866671
2017-09-06,13309.36607705
2017-09-07,10441.53055241
2017-09-08,9890.64692982
2017-09-09,5018.92491181
2017-09-10,6659.65551067
2017-09-11,8559.32200434
2017-09-12,10000.77118172
2017-09-13,14007.13590198
2017-09-14,14700.01748428
2017-09-15,24386.2725582
2017-09-16,9948.50570317
2017-09-17,4221.85114401
2017-09-18,18197.87385223
2017-09-19,9104.23188734
2017-09-20,6559.75728534
2017-09-21,7351.54333904
2017-09-22,8062.94149031
2017-09-23,5247.03215393
2017-09-24,5998.41955821
2017-09-25,11576.68958637
2017-09-26,6498.54684864
2017-09-27,9481.663994
2017-09-28,8791.0483228
2017-09-29,7012.54724484
2017-09-30,5440.7021836
2017-10-01,4201.61030606
2017-10-02,7486.01839543
2017-10-03,19292.52448974
2017-10-04,4107.18083632
2017-10-05,5222.08520935
2017-10-06,4665.88903643
2017-10-07,10531.8855491
2017-10-08,5671.90484515
2017-10-09,9177.92705909
2017-10-10,6996.46246947
2017-10-11,5397.17219863
2017-10-12,9859.94708055
2017-10-13,13505.81694721
2017-10-14,4804.53236812
2017-10-15,5473.21168083
2017-10-16,7238.16695432
2017-10-17,6606.5078751
2017-10-18,5399.38765478
2017-10-19,4714.76660361
2017-10-20,8888.18630193
2017-10-21,4949.43525455
2017-10-22,8351.33554978
2017-10-23,15873.32102842
2017-10-24,22511.19465588
2017-10-25,7649.5669672
2017-10-26,6747.35513048
2017-10-27,4855.60706823
2017-10-28,4835.5808577
2017-10-29,4909.27632221
2017-10-30,3073.58915554
2017-10-31,11040.10340543
2017-11-01,10019.69310938
2017-11-02,17647.89106969
2017-11-03,9991.4603354
2017-11-04,3588.20428564
2017-11-05,5257.1860086
2017-11-06,10899.42668173
2017-11-07,5692.28060094
2017-11-08,9382.73736417
2017-11-09,16387.94858233
2017-11-10,20424.09645544
2017-11-11,8851.2114925
2017-11-12,15167.87056644
2017-11-13,26512.31374641
2017-11-14,16582.97649659
2017-11-15,12455.73692726
2017-11-16,12093.91879819
2017-11-17,8704.61352513
2017-11-18,7996.96723191
2017-11-19,5011.78546607
2017-11-20,8608.23099349
2017-11-21,14121.74462634
2017-11-22,10471.2218287
2017-11-23,13789.80163824
2017-11-24,20383.95277121
2017-11-25,6965.01836831
2017-11-26,11303.91179398
2017-11-27,9982.41954081
2017-11-28,16355.69576467
2017-11-29,20523.79600537
2017-11-30,16652.12293405
2017-12-01,10030.86381424
2017-12-02,8301.53460484
2017-12-03,11603.54339231
2017-12-04,9679.2614152
2017-12-05,18265.35932105
2017-12-06,33264.40772548
2017-12-07,34467.71374333
2017-12-08,28640.75082497
2017-12-09,18639.40558591
2017-12-10,10248.87365932
2017-12-11,12176.71740338
2017-12-12,16044.96375255
2017-12-13,16645.56086127
2017-12-14,32817.00898559
2017-12-15,26836.16826872
2017-12-16,15271.15750956
2017-12-17,10302.11860774
2017-12-18,22904.56602254
2017-12-19,25175.55588123
2017-12-20,19596.58991051
2017-12-21,26261.48005776
2017-12-22,25563.20026331
2017-12-23,19668.90561276
2017-12-24,19011.79656938
2017-12-25,18099.54582548
2017-12-26,20227.20316251
2017-12-27,27770.32343095
2017-12-28,26468.86546772
2017-12-29,38229.59985375
2017-12-30,24984.30656719
2017-12-31,16483.8523673
2018-01-01,15070.59787808
2018-01-02,22202.43127828
2018-01-03,33283.14283111
2018-01-04,33125.94296507
2018-01-05,32096.70102758
2018-01-06,23749.61737404
2018-01-07,17074.40735709
2018-01-08,23895.43976798
2018-01-09,26263.60374543
2018-01-10,32856.78537308
2018-01-11,34231.45825232
2018-01-12,24464.45083373
2018-01-13,15687.39877346
2018-01-14,14197.8052437
2018-01-15,16987.08427956
2018-01-16,31092.45749782
2018-01-17,38591.28891377
2018-01-18,26543.58498047
2018-01-19,23582.48802896
2018-01-20,16071.60259616
2018-01-21,13273.3108612
2018-01-22,17081.68895587
2018-01-23,18150.05481204
2018-01-24,14513.03722635
2018-01-25,14234.5333544
2018-01-26,21700.01942375
2018-01-27,8684.25370424
2018-01-28,13472.00702837
2018-01-29,13134.78621923
2018-01-30,18194.24366648
2018-01-31,12768.76582447
2018-02-01,14969.30510653
2018-02-02,27183.31455796
2018-02-03,10804.25676381
2018-02-04,11389.72989818
2018-02-05,23422.99255124
2018-02-06,29416.56916677
2018-02-07,19146.38169719
2018-02-08,7768.03581728
2018-02-09,19433.16186563
2018-02-10,11932.19438468
2018-02-11,5548.60311955
2018-02-12,5726.31049987
2018-02-13,8851.70079586
2018-02-14,18557.72110137
2018-02-15,17134.80759522
2018-02-16,11643.09990795
2018-02-17,8637.8181272
2018-02-18,12026.93941528
2018-02-19,7420.82446943
2018-02-20,14164.4102407
2018-02-21,11117.19406737
2018-02-22,13955.73049433
2018-02-23,8222.44766099
2018-02-24,8473.82446423
2018-02-25,7847.68436866
2018-02-26,11601.61902306
2018-02-27,8191.72598985
2018-02-28,13181.96854873
2018-03-01,7337.96426348
2018-03-02,7708.98461856
2018-03-03,8168.84616695
2018-03-04,6509.57058453
2018-03-05,10003.46949217
2018-03-06,10489.56026896
2018-03-07,14044.44901516
2018-03-08,11840.00544169
2018-03-09,12083.59355615
2018-03-10,5199.9117789
2018-03-11,8013.13755
2018-03-12,7670.89809467
2018-03-13,7185.94289405
2018-03-14,11364.73314148
2018-03-15,11401.71170151
2018-03-16,5665.94246343
2018-03-17,5127.10629948
2018-03-18,8940.47639427
2018-03-19,11445.36932121
2018-03-20,11660.33466919
2018-03-21,10347.05920704
2018-03-22,8319.77008937
2018-03-23,7522.02859712
2018-03-24,4760.4069564
2018-03-25,6671.17116752
2018-03-26,8617.33149281
2018-03-27,8469.88558787
2018-03-28,7882.95291631
2018-03-29,11069.80313213
2018-03-30,14563.73894725
2018-03-31,6500.42203416
2018-04-01,8514.28826609
2018-04-02,8496.70780637
2018-04-03,12535.61539729
2018-04-04,8981.36950553
2018-04-05,8599.11279908
2018-04-06,7618.2118376
2018-04-07,4861.95434134
2018-04-08,3989.6154098
2018-04-09,8838.77805996
2018-04-10,8630.69942792
2018-04-11,6631.56075338
2018-04-12,13374.37180177
2018-04-13,12274.79365477
2018-04-14,5073.67560086
2018-04-15,4661.53896381
2018-04-16,8683.62219911
2018-04-17,11423.53129015
2018-04-18,9246.43007449
2018-04-19,12757.57915842
2018-04-20,13972.70659398
2018-04-21,8582.41533768
2018-04-22,4729.97104078
2018-04-23,11794.99584169
2018-04-24,14690.57918848
2018-04-25,13558.00213668
2018-04-26,16383.77379078
2018-04-27,9546.56503749
2018-04-28,8117.5703389
2018-04-29,10028.63344707
2018-04-30,10301.22918444
2018-05-01,7817.10631327
2018-05-02,12725.07502362
2018-05-03,14092.57990036
2018-05-04,6418.71609179
2018-05-05,7833.81068838
2018-05-06,5656.47402392
2018-05-07,7274.81702104
2018-05-08,10646.18500544
2018-05-09,9513.71009543
2018-05-10,13257.69503254
2018-05-11,14773.76094531
2018-05-12,10964.7444517
2018-05-13,9649.06725869
2018-05-14,16279.07786115
2018-05-15,8860.31392792
2018-05-16,9582.3331721
2018-05-17,4959.86729864
2018-05-18,6859.64159762
2018-05-19,2957.74878356
2018-05-20,3922.79098417
2018-05-21,4142.96016032
2018-05-22,5911.15376027
2018-05-23,12807.7109768
2018-05-24,8683.18188217
2018-05-25,10787.19038165
2018-05-26,4362.1572556
2018-05-27,3084.22125283
2018-05-28,9826.49975712
2018-05-29,7123.3955234
2018-05-30,6655.06479257
2018-05-31,9177.37580309
2018-06-01,5359.02732873
2018-06-02,3787.45509311
2018-06-03,4891.40006336
2018-06-04,4944.84944939
2018-06-05,5942.92741679
2018-06-06,4481.49802974
2018-06-07,4787.91198253
2018-06-08,5335.76603427
2018-06-09,2081.23005319
2018-06-10,11456.4825181
