date,timestamp_utc,Total Left,KYC'd US Exchange,KYC'd US Alliance Exchange,KYC'd Off-shore Chinese-controlled Exchange,International,International.1
2018-03-22,2018-03-22T00:00:00Z,0.8762799124595624,0.0696569133644779,0.0150688368666932,0.008208519608575,0.0255018368032336,0.0052839808974576
2018-03-23,2018-03-23T00:00:00Z,0.8762833975132387,0.0695599154758838,0.014967832882756,0.0082332983793214,0.0256336809244789,0.005321874824321
2018-03-24,2018-03-24T00:00:00Z,0.8761068618798895,0.0694516365527522,0.0152172311661596,0.0081216470470764,0.0257639803815493,0.0053386429725728
2018-03-25,2018-03-25T00:00:00Z,0.8762027130607797,0.0693230300293237,0.015294991067847,0.0080311908896753,0.0257725001829937,0.0053755747693804
2018-03-26,2018-03-26T00:00:00Z,0.8758630410923097,0.0692424869390685,0.0154757549150173,0.0080557613409392,0.0259088603020775,0.0054540954105876
2018-03-27,2018-03-27T00:00:00Z,0.8758039070053778,0.0692725930477854,0.0153807675594522,0.008127724086214,0.0259534453507785,0.0054615629503919
2018-03-28,2018-03-28T00:00:00Z,0.8758467120653305,0.0691252238097318,0.0153797057568272,0.008130000318134,0.0261114570027781,0.0054069010471981
2018-03-29,2018-03-29T00:00:00Z,0.875080788840656,0.0691317168739983,0.0154045711465556,0.0086180185544512,0.026102975069836,0.0056619295145027
2018-03-30,2018-03-30T00:00:00Z,0.8747378672495112,0.0692776013084948,0.0153094502358938,0.0089362568202117,0.0260112253478895,0.0057275990379987
2018-03-31,2018-03-31T00:00:00Z,0.8747261749675916,0.0691792860906255,0.0156106180539216,0.008847318607654,0.0259310924074261,0.0057055098727809
2018-04-01,2018-04-01T00:00:00Z,0.8748156651726838,0.069200082200321,0.0154455846343027,0.0087415895609332,0.0260075764594796,0.0057895019722795
2018-04-02,2018-04-02T00:00:00Z,0.8745974507540178,0.0692337052336903,0.0154086383274815,0.0087345592703625,0.0262438071023827,0.005781839312065
2018-04-03,2018-04-03T00:00:00Z,0.8742996260532822,0.0692390971896527,0.0155816173104647,0.0086695814303125,0.0264260403115518,0.005784037704736
2018-04-04,2018-04-04T00:00:00Z,0.8742423094985317,0.0690008885293998,0.0155397204839488,0.0087683857078909,0.0265677876035777,0.005880908176651
2018-04-05,2018-04-05T00:00:00Z,0.8740666470283275,0.0688632845080185,0.0155302729025855,0.0088073583799769,0.0269003742261313,0.0058320629549602
2018-04-06,2018-04-06T00:00:00Z,0.8750534465714375,0.0687395906055888,0.0153686043900757,0.0088075573550644,0.026167237855656,0.0058635632221773
2018-04-07,2018-04-07T00:00:00Z,0.8751285589424315,0.0685305261193925,0.0153942470141697,0.0087524289100163,0.0263213879168247,0.0058728510971649
2018-04-08,2018-04-08T00:00:00Z,0.875109956566231,0.0684831287584734,0.0154792158599111,0.0087015754261335,0.0263579033161894,0.0058682200730613
2018-04-09,2018-04-09T00:00:00Z,0.8754052806955016,0.0684021203837,0.0154705118928906,0.0087342077161367,0.026053638871707,0.0059342404400639
2018-04-10,2018-04-10T00:00:00Z,0.8755881739756156,0.0683035550292061,0.0154942226171098,0.0086558927573474,0.02600239150605,0.0059557641146709
2018-04-11,2018-04-11T00:00:00Z,0.8749333686814711,0.0682498232470862,0.0159447246877324,0.0085393621979742,0.0264117993893854,0.0059209217963506
2018-04-12,2018-04-12T00:00:00Z,0.8740520800817256,0.0680658319174086,0.0159303212867918,0.0086346970364885,0.0273361833223215,0.0059808863552637
2018-04-13,2018-04-13T00:00:00Z,0.8746744969734447,0.0680605811751695,0.0159065282538129,0.0080352166895797,0.0275353636683243,0.0057878132396687
2018-04-14,2018-04-14T00:00:00Z,0.8741794695742859,0.0679025747312002,0.0159360978336014,0.0085682876148033,0.027623765162298,0.005789805083811
2018-04-15,2018-04-15T00:00:00Z,0.87398497875808,0.067981563200495,0.0159982911721314,0.0084600290990399,0.0277663946353786,0.0058087431348748
2018-04-16,2018-04-16T00:00:00Z,0.8741604846680432,0.0679492506180219,0.0161804250592798,0.0081440471176478,0.0277520592669088,0.0058137332700983
2018-04-17,2018-04-17T00:00:00Z,0.8744624178884917,0.06808678698827,0.0159724954433235,0.008103254491386,0.0275344334974352,0.0058406116910935
2018-04-18,2018-04-18T00:00:00Z,0.8742420149712692,0.0681676964373982,0.0160112369894042,0.008072763506435,0.0276671364952398,0.0058391516002535
2018-04-19,2018-04-19T00:00:00Z,0.8740325584517433,0.0683608775912494,0.0157748945775955,0.0081587735938567,0.0278320675792191,0.0058408282063357
2018-04-20,2018-04-20T00:00:00Z,0.8745571202625689,0.0681232548600329,0.0152730769308141,0.0080828797688221,0.0280133597057819,0.0059503084719798
2018-04-21,2018-04-21T00:00:00Z,0.8744225017167677,0.0679284686713954,0.0152564577454364,0.0081195811924693,0.0283021515780535,0.0059708390958774
2018-04-22,2018-04-22T00:00:00Z,0.8748669675346059,0.0678976867220239,0.0152268776454574,0.0076775703479156,0.0283624400236237,0.0059684577263732
2018-04-23,2018-04-23T00:00:00Z,0.8745782795618235,0.0681054301556721,0.0150920473308432,0.0078011719394803,0.0284441900295944,0.0059788809825862
2018-04-24,2018-04-24T00:00:00Z,0.8739083968917049,0.0682944660426062,0.0151859533876885,0.0078831011132788,0.0286616755943262,0.0060664069703952
2018-04-25,2018-04-25T00:00:00Z,0.8737976901382073,0.0678409641891989,0.0151388302113634,0.0080013013562546,0.02899005860047,0.0062311555045056
2018-04-26,2018-04-26T00:00:00Z,0.8736924794472642,0.067947443806471,0.0152796306433143,0.0080520362783891,0.0288808926920597,0.0061475171325014
2018-04-27,2018-04-27T00:00:00Z,0.8735823912541888,0.0680178812692281,0.0155649075204691,0.0078040632438403,0.0289298245855299,0.0061009321267436
2018-04-28,2018-04-28T00:00:00Z,0.8743411938428549,0.0682911728175446,0.0156309995394666,0.006986360022038,0.028654853402456,0.0060954203756395
2018-04-29,2018-04-29T00:00:00Z,0.8741302116298229,0.0682537981721304,0.0154184426984354,0.0071015526831091,0.029015962780983,0.006080032035519
2018-04-30,2018-04-30T00:00:00Z,0.8740864173973845,0.0681364541368535,0.0154855154489499,0.0069355380702221,0.0292438714484468,0.006112203498143
2018-05-01,2018-05-01T00:00:00Z,0.8743466560350341,0.0681146565182175,0.0153081906822116,0.0068438778175768,0.0292491005353771,0.0061375184115826
2018-05-02,2018-05-02T00:00:00Z,0.8743706740517168,0.0682467205574926,0.0151885228664281,0.0069227647216068,0.0290980154794129,0.0061733023233426
2018-05-03,2018-05-03T00:00:00Z,0.8738688593153068,0.0682693343985309,0.0153421457085276,0.0069296589441062,0.0293367238920646,0.0062532777414637
2018-05-04,2018-05-04T00:00:00Z,0.8736252353776599,0.0680687738007349,0.0152974980967098,0.0069904152736388,0.0297594132704721,0.0062586641807842
2018-05-05,2018-05-05T00:00:00Z,0.8733704301724663,0.0681193949387808,0.0153648636328254,0.0072716380149053,0.0295660935020522,0.0063075797389699
2018-05-06,2018-05-06T00:00:00Z,0.8735731424437605,0.06807893640837,0.0153290332038838,0.0070353742840703,0.0296406404169695,0.0063428732429457
2018-05-07,2018-05-07T00:00:00Z,0.8732807977718308,0.0679331765390036,0.0152712830903084,0.0072552681849283,0.0298707333966504,0.0063887410172783
2018-05-08,2018-05-08T00:00:00Z,0.8735755540863969,0.0680686290157061,0.0152784376410421,0.0070904608478373,0.0295970852822834,0.0063898331267341
2018-05-09,2018-05-09T00:00:00Z,0.8736243829388689,0.0683047170277043,0.0152115738681043,0.0071707035933443,0.0293285014224203,0.0063601211495577
2018-05-10,2018-05-10T00:00:00Z,0.8739666168601447,0.0682123323481336,0.0147272376196183,0.0073841362756591,0.0293613781938979,0.0063482987025461
2018-05-11,2018-05-11T00:00:00Z,0.8735871974305228,0.0679436904726316,0.0147928269086452,0.0073279137198598,0.029899249505856,0.0064491219624844
2018-05-12,2018-05-12T00:00:00Z,0.8732360990273046,0.067791562493545,0.0149035567651543,0.0073086403597964,0.030265733437886,0.0064944079163135
2018-05-13,2018-05-13T00:00:00Z,0.8733143166447866,0.0678670329518472,0.0149246686950658,0.0073407749419681,0.0300860473728414,0.0064671593934906
2018-05-14,2018-05-14T00:00:00Z,0.8737847243586601,0.0679792007627474,0.0147748991136242,0.00746234563891,0.0296077447704978,0.0063910853555602
2018-05-15,2018-05-15T00:00:00Z,0.8739525009909098,0.0678697884012452,0.0147036631287041,0.0074701203246687,0.0296055985420465,0.0063983286124253
2018-05-16,2018-05-16T00:00:00Z,0.8744559578282227,0.0678027945743236,0.0146489554354777,0.0074817282953416,0.0292834663985915,0.0063270974680426
2018-05-17,2018-05-17T00:00:00Z,0.8735447186968797,0.068690885656638,0.014943288229427,0.0073486293340824,0.0292017869758504,0.0062706911071223
2018-05-18,2018-05-18T00:00:00Z,0.8737226069265441,0.0685502703360839,0.0149040531779098,0.0074795557847672,0.0290230444253116,0.006320469349383
2018-05-19,2018-05-19T00:00:00Z,0.873640483924174,0.0684933521212967,0.0148622422149012,0.0076959741554289,0.0289806988227022,0.0063272487614966
2018-05-20,2018-05-20T00:00:00Z,0.8736793458151711,0.0684678149202414,0.0148198397960652,0.007712697150186,0.028972618672494,0.006347683645842
2018-05-21,2018-05-21T00:00:00Z,0.873469515680124,0.068731098162658,0.0148732000489967,0.0076718637002128,0.0288657348183188,0.0063885875896895
2018-05-22,2018-05-22T00:00:00Z,0.8734220956935587,0.0686646609133332,0.0149032178606532,0.0077933606781789,0.0287974091805479,0.0064192556737279
2018-05-23,2018-05-23T00:00:00Z,0.8727081653036656,0.0687143645372534,0.0150161978789513,0.0079232495599683,0.0289799009507864,0.0066581217693748
2018-05-24,2018-05-24T00:00:00Z,0.8726470985832997,0.0685376005130833,0.015025005562224,0.0080681845373538,0.0289981262148753,0.0067239845891636
2018-05-25,2018-05-25T00:00:00Z,0.8730980972407102,0.0685519284441638,0.0150808439680169,0.0078756885339902,0.02865847024526,0.0067349715678587
2018-05-26,2018-05-26T00:00:00Z,0.8732700961919965,0.0686354570869853,0.015000246507963,0.0078389164438615,0.0285080913742716,0.0067471923949218
2018-05-27,2018-05-27T00:00:00Z,0.8735973070236556,0.0685593627370457,0.0150086220570716,0.0078562533504354,0.0281908580720062,0.0067875967597852
2018-05-28,2018-05-28T00:00:00Z,0.8737339842277808,0.0686053243121952,0.0149932755880246,0.0079142488267551,0.028115640255026,0.0066375267902181
2018-05-29,2018-05-29T00:00:00Z,0.8733162361831828,0.0686320165426715,0.0150526515968257,0.0081255172960348,0.0281620984561972,0.0067114799250877
2018-05-30,2018-05-30T00:00:00Z,0.8734511746592901,0.068481721381268,0.0151021636273798,0.0082891996819451,0.0279288117723205,0.0067469288777963
2018-05-31,2018-05-31T00:00:00Z,0.8735972566639524,0.0685294341534645,0.0150748694958828,0.008174698293125,0.027874437341121,0.006749304052454
2018-06-01,2018-06-01T00:00:00Z,0.8736767551453583,0.068346167213978,0.0151318407556431,0.0082529441418833,0.0278515796325825,0.0067407131105546
2018-06-02,2018-06-02T00:00:00Z,0.8733445101923019,0.0683914064163765,0.0151340965398246,0.008389778773261,0.0279850051742499,0.0067552029039858
2018-06-03,2018-06-03T00:00:00Z,0.8732976932353465,0.0683912184697907,0.0151312662668099,0.0085054353280345,0.0279324704773438,0.0067419162226746
2018-06-04,2018-06-04T00:00:00Z,0.8730461683730836,0.0685213510731388,0.0150918787610518,0.0085503113409832,0.0280381934533166,0.0067520969984256
2018-06-05,2018-06-05T00:00:00Z,0.8730695107851567,0.0684920058722197,0.015091141421024,0.0085855721407061,0.0279460816095124,0.0068156881713809
2018-06-06,2018-06-06T00:00:00Z,0.8731131270803213,0.0684773167054882,0.0151910106677582,0.0084877514616928,0.0278990687347243,0.006831725350015
2018-06-07,2018-06-07T00:00:00Z,0.8732614631262124,0.0684473125358412,0.0150698996199522,0.0085562812775712,0.0278129357440692,0.0068521076963535
2018-06-08,2018-06-08T00:00:00Z,0.8733994264687529,0.0683910168805394,0.0151007622792095,0.0085233632720064,0.0277601391360267,0.0068252919634649
2018-06-09,2018-06-09T00:00:00Z,0.8734438620887689,0.0684455885364093,0.0151122058342038,0.0084312976263031,0.0277190497683857,0.0068479961459289
2018-06-10,2018-06-10T00:00:00Z,0.8730907298697673,0.0686136636103657,0.0150437382883312,0.0082457411092425,0.027776936539369,0.0072291905829242
2018-06-11,2018-06-11T00:00:00Z,0.8733630645034386,0.0686063342332948,0.014997057948964,0.0082608967596367,0.0275638301692334,0.0072088163854323
2018-06-12,2018-06-12T00:00:00Z,0.8732996214230571,0.0686739882771358,0.0151024859091341,0.0081861309210477,0.0274937316099859,0.0072440418596392
2018-06-13,2018-06-13T00:00:00Z,0.8729868712089383,0.0686872173126622,0.0152810571767162,0.008269175411283,0.0273442543928503,0.0074314244975497
2018-06-14,2018-06-14T00:00:00Z,0.8730887308137407,0.0685967606202651,0.0152328207706238,0.0083879838092515,0.0273252999350071,0.0073684040511115
2018-06-15,2018-06-15T00:00:00Z,0.8731418435787693,0.0685559312747567,0.0151683054785156,0.0083783562629043,0.0273768981574937,0.0073786652475601
2018-06-16,2018-06-16T00:00:00Z,0.8731326702532213,0.0685086144159675,0.0152717813292915,0.0083742718367734,0.0273606553525013,0.0073520068122448
2018-06-17,2018-06-17T00:00:00Z,0.8725321774195347,0.0684468869537674,0.0158640503084306,0.0083533628315974,0.0274586513479027,0.0073448711387669
2018-06-18,2018-06-18T00:00:00Z,0.8723111213013316,0.0684992764805038,0.0159395469989126,0.0082380674111788,0.0276419113415388,0.0073700764665342
2018-06-19,2018-06-19T00:00:00Z,0.8724334371309964,0.0685514313674261,0.0158031781890434,0.008332757935988,0.027557255981805,0.0073219393947409
2018-06-20,2018-06-20T00:00:00Z,0.8723828469641075,0.0684949992379305,0.0158075043583788,0.0083280823726949,0.0276501560832928,0.0073364109835952
2018-06-21,2018-06-21T00:00:00Z,0.8725240904100019,0.0685034145506067,0.0158116644610846,0.0081726725203803,0.0276489863504938,0.0073391717074324
2018-06-22,2018-06-22T00:00:00Z,0.8721728827200428,0.0683898350318056,0.0158978196973272,0.0081557073648617,0.0278271096886616,0.0075566454973009
2018-06-23,2018-06-23T00:00:00Z,0.872262617631417,0.0683432807591439,0.0159535322912415,0.0080603446948401,0.0277950482614608,0.0075851763618965
2018-06-24,2018-06-24T00:00:00Z,0.8717953272833409,0.0684144544649488,0.0160670050635664,0.0079676564955095,0.0281125390942639,0.0076430175983704
2018-06-25,2018-06-25T00:00:00Z,0.871969435885353,0.068322819884338,0.0162362924689483,0.0080684103952726,0.0278349194037078,0.0075681219623801
2018-06-26,2018-06-26T00:00:00Z,0.8719091614871122,0.0684553890530153,0.016161006123546,0.0080182412951608,0.0278945957770515,0.007561606264114
2018-06-27,2018-06-27T00:00:00Z,0.8716165889072787,0.0684986780946906,0.0162056653657692,0.0081815739877514,0.0279110955853698,0.0075863980591399
2018-06-28,2018-06-28T00:00:00Z,0.8712149199976247,0.0684605463762339,0.0163073453424896,0.0082811203760169,0.028154505277984,0.0075815626296506
2018-06-29,2018-06-29T00:00:00Z,0.8709873081159808,0.0684004279130904,0.0162759477243382,0.0085693891426496,0.0281935081102775,0.0075734189936633
2018-06-30,2018-06-30T00:00:00Z,0.8708721165340978,0.068382449195316,0.0163295299939499,0.0085154713150111,0.0283192585273889,0.0075811744342361
2018-07-01,2018-07-01T00:00:00Z,0.8708758296432909,0.0683456484979692,0.0163429009782662,0.0084433520232513,0.0283834475638461,0.0076088212933761
2018-07-02,2018-07-02T00:00:00Z,0.8706820852864315,0.0683137000731398,0.0163312314669608,0.0084979749458584,0.0285296558668139,0.0076453523607954
2018-07-03,2018-07-03T00:00:00Z,0.8716965437987475,0.0683649520203691,0.016352341420749,0.0082838521547498,0.0277052974880347,0.0075970131173496
2018-07-04,2018-07-04T00:00:00Z,0.8717836169981167,0.0683184313084464,0.0163152980307932,0.008289450910699,0.027681196651913,0.0076120061000314
2018-07-05,2018-07-05T00:00:00Z,0.8716708930745748,0.0682976718792176,0.0162978219641052,0.0083875652769949,0.0277137937032311,0.0076322541018761
2018-07-06,2018-07-06T00:00:00Z,0.8719110442126395,0.068171715263574,0.0162649828246182,0.0083962301141247,0.0276047467743878,0.0076512808106555
2018-07-07,2018-07-07T00:00:00Z,0.8718884359638723,0.068120857926699,0.0163899024305124,0.0083873300631322,0.0275449939671069,0.007668479648677
2018-07-08,2018-07-08T00:00:00Z,0.8718366393510564,0.0682355448312471,0.0163827018370255,0.0082859013336273,0.0275721906121011,0.0076870220349424
2018-07-09,2018-07-09T00:00:00Z,0.8719976065347429,0.0682231967074747,0.0164517546839495,0.0082135149670028,0.0274197063890696,0.0076942207177602
2018-07-10,2018-07-10T00:00:00Z,0.8717031058075577,0.0684151701193306,0.016565649910747,0.0081011173205034,0.0274112769467101,0.0078036798951512
2018-07-11,2018-07-11T00:00:00Z,0.8723694011381652,0.0684128081591824,0.016417263681394,0.0079548755145163,0.0269279794810252,0.0079176720257165
2018-07-12,2018-07-12T00:00:00Z,0.8724890282988411,0.0681977567321971,0.0164710774721761,0.0079602515824009,0.026897598242387,0.0079842876719975
2018-07-13,2018-07-13T00:00:00Z,0.8728920550677883,0.0677843343006502,0.0163427200726016,0.0078402873472606,0.0270418350596151,0.008098768152084
2018-07-14,2018-07-14T00:00:00Z,0.8730176806837863,0.0677942700877224,0.0163529207636974,0.0077771870279815,0.0269569025221313,0.0081010389146809
2018-07-15,2018-07-15T00:00:00Z,0.873161927443328,0.0677463769710611,0.0163641242533641,0.0078414317845376,0.0268090795648488,0.0080770599828602
2018-07-16,2018-07-16T00:00:00Z,0.8727393606223406,0.0680173574146512,0.0163462258671799,0.0079019282474971,0.0269743936607284,0.0080207341876026
2018-07-17,2018-07-17T00:00:00Z,0.872185333097708,0.0681171203164164,0.0165355945955564,0.0079141744563244,0.0270936516721974,0.0081541258617971
2018-07-18,2018-07-18T00:00:00Z,0.8719244839808586,0.068305528009733,0.0165476133339123,0.0079986784852877,0.0270302274964697,0.0081934686937384
2018-07-19,2018-07-19T00:00:00Z,0.8718847274747028,0.0682290574122667,0.0164044867757593,0.007928296213008,0.0273385368226836,0.0082148953015794
2018-07-20,2018-07-20T00:00:00Z,0.8713998152576444,0.0683637548651439,0.0164209713949652,0.0079455932119353,0.0276089762452268,0.0082608890250841
2018-07-21,2018-07-21T00:00:00Z,0.8712296577764412,0.0683772901240893,0.0164306914256752,0.0081817807804883,0.0274920625791544,0.0082885173141512
2018-07-22,2018-07-22T00:00:00Z,0.8712398340693381,0.0682947814089832,0.0164584091926082,0.0082037528235163,0.0274946426409905,0.0083085798645634
2018-07-23,2018-07-23T00:00:00Z,0.8707899168602165,0.0683609195532564,0.0165000141690283,0.008367012542674,0.0276323597566682,0.0083497771181564
2018-07-24,2018-07-24T00:00:00Z,0.8702506194593405,0.0687362993999756,0.0164302990359573,0.0086293364263624,0.0276005287990197,0.0083529168793443
2018-07-25,2018-07-25T00:00:00Z,0.8702798041758485,0.06871456058144,0.0165783389657029,0.0086367988417183,0.0274800442455281,0.008310453189762
2018-07-26,2018-07-26T00:00:00Z,0.8703473923413182,0.0686810814341242,0.0166280663458845,0.0085004782678248,0.0274498315658871,0.008393150044961
2018-07-27,2018-07-27T00:00:00Z,0.8703385246109382,0.0686151945490027,0.0166179071520894,0.0084811788122879,0.0275075143064104,0.0084396805692711
2018-07-28,2018-07-28T00:00:00Z,0.8702177594343042,0.0686656831609168,0.0165999636717161,0.0083717764009003,0.0276649977900535,0.008479819542109
2018-07-29,2018-07-29T00:00:00Z,0.8701911519156024,0.0686658678007748,0.0166043428765213,0.0083139863480141,0.0277100757183976,0.0085145753406897
2018-07-30,2018-07-30T00:00:00Z,0.8699318690663167,0.0687281950942901,0.0163938265668012,0.0083889614253452,0.0279246286071057,0.0086325192401409
2018-07-31,2018-07-31T00:00:00Z,0.8695335473226394,0.0686319794546586,0.016323596317813,0.008417922430419,0.0283440906077389,0.0087488638667308
2018-08-01,2018-08-01T00:00:00Z,0.869636328676174,0.0686797511142382,0.0163598156138731,0.0083903127400069,0.028241669018743,0.0086921228369646
2018-08-02,2018-08-02T00:00:00Z,0.8693744755763428,0.0686227759751756,0.0163583623669593,0.0083783457117101,0.0285352455000145,0.0087307948697974
2018-08-03,2018-08-03T00:00:00Z,0.86920916619014,0.068593130898437,0.0163910766345313,0.0083116736958954,0.0285684096019001,0.0089265429790961
2018-08-04,2018-08-04T00:00:00Z,0.8689955345667585,0.068594074076759,0.0165529531749327,0.0082485925625594,0.0285660913625244,0.0090427542564657
2018-08-05,2018-08-05T00:00:00Z,0.8689379760152255,0.0686899685584831,0.0164582063016498,0.0083083791516913,0.02856132671743,0.00904414325552
2018-08-06,2018-08-06T00:00:00Z,0.8692398893063178,0.0687120860882616,0.0162851051877127,0.0082530950133774,0.0284862496448633,0.0090235747594671
2018-08-07,2018-08-07T00:00:00Z,0.8690811624707651,0.0688183238093795,0.016232948632159,0.0082472771238594,0.028608301573934,0.009011986389903
2018-08-08,2018-08-08T00:00:00Z,0.8686111136984852,0.0688199853575701,0.0164055475112333,0.008245643574452,0.0288114552079898,0.0091062546502694
2018-08-09,2018-08-09T00:00:00Z,0.8685776490552022,0.0689101819885125,0.0164990570485697,0.0082445271027202,0.0287134066539367,0.0090551781510584
2018-08-10,2018-08-10T00:00:00Z,0.8688120243097185,0.0689016311409951,0.0160814147634228,0.0082211367602805,0.0289126641643255,0.0090711288612574
2018-08-11,2018-08-11T00:00:00Z,0.8690055118856927,0.0689207189093984,0.0159337995457836,0.0081461409575202,0.0290079107001674,0.0089859180014374
2018-08-12,2018-08-12T00:00:00Z,0.8690473530973242,0.0689204257887337,0.0159063803240797,0.0081286110713585,0.0290283327908628,0.008968896927641
2018-08-13,2018-08-13T00:00:00Z,0.86878445922632,0.0689212190409522,0.015937336203908,0.0081786433118195,0.0291901425314186,0.0089881996855814
2018-08-14,2018-08-14T00:00:00Z,0.8684313118820548,0.0688569204081346,0.0159767175666876,0.008423496077373,0.0282575722605085,0.0100539818052412
2018-08-15,2018-08-15T00:00:00Z,0.868313273761568,0.0687881627624518,0.0156364203047076,0.008223419634016,0.0292637201081366,0.0097750034291199
2018-08-16,2018-08-16T00:00:00Z,0.8681621412173782,0.0688313927625522,0.0156697026538878,0.0081138655792951,0.0294512365178616,0.0097716612690248
2018-08-17,2018-08-17T00:00:00Z,0.8687020684293923,0.0687562054574564,0.0156338680600948,0.0081679861481805,0.0289446851074141,0.0097951867974616
2018-08-18,2018-08-18T00:00:00Z,0.8685835220426066,0.0686824707763571,0.0156440927892256,0.0081534328818107,0.0290955147567731,0.0098409667532266
2018-08-19,2018-08-19T00:00:00Z,0.868648337224707,0.0686708123060726,0.0156522889944518,0.0081444112036965,0.0289989002875247,0.0098852499835472
2018-08-20,2018-08-20T00:00:00Z,0.8686102407502939,0.068674875086012,0.0156913124251225,0.0081066276115149,0.0290025492006367,0.0099143949264197
2018-08-21,2018-08-21T00:00:00Z,0.868255478112143,0.06849036640612,0.0156927472353206,0.0080072187725374,0.0292323048073043,0.0103218846665746
2018-08-22,2018-08-22T00:00:00Z,0.8676532769444116,0.0683765809969593,0.0156027203241522,0.0080055399189654,0.0303696051979439,0.0099922766175673
2018-08-23,2018-08-23T00:00:00Z,0.8680829526770079,0.0684462045344017,0.0155706463720382,0.007931778041848,0.0300509401617865,0.0099174782129176
2018-08-24,2018-08-24T00:00:00Z,0.8678461649114881,0.0683482073441327,0.0156622850029805,0.0079455323217772,0.0302890854801795,0.0099087249394418
2018-08-25,2018-08-25T00:00:00Z,0.8677501031569562,0.0683815603407939,0.0158110130833427,0.0078234072436829,0.0303028211947938,0.0099310949804301
2018-08-26,2018-08-26T00:00:00Z,0.8676871668244355,0.0683449764615837,0.0158683782979869,0.0077605054833481,0.0303873529880348,0.0099516199446108
2018-08-27,2018-08-27T00:00:00Z,0.8675995192426669,0.0683986507405667,0.0156470210625053,0.0076918062616388,0.0307760636284564,0.0098869390641656
2018-08-28,2018-08-28T00:00:00Z,0.8670440911841674,0.0684854804904574,0.0157926169651194,0.0077266467294389,0.0310235383313579,0.0099276262994589
2018-08-29,2018-08-29T00:00:00Z,0.866515543034041,0.0685515590274206,0.0157541699060646,0.0078930068659621,0.0311760551105921,0.0101096660559194
2018-08-30,2018-08-30T00:00:00Z,0.8662544517386563,0.068605201244356,0.015686093315011,0.0078650119260701,0.0314374653783873,0.0101517763975188
2018-08-31,2018-08-31T00:00:00Z,0.8657466050747462,0.0689023943074842,0.0156733128650985,0.0078507413044655,0.0316003134110237,0.0102266330371817
2018-09-01,2018-09-01T00:00:00Z,0.8655313839797912,0.0688896008860526,0.0157602040334862,0.0078529642097366,0.0316702358877214,0.0102956110032117
2018-09-02,2018-09-02T00:00:00Z,0.865423261354904,0.068851334310623,0.0156301407641686,0.0077204036567617,0.0320134938730313,0.0103613660405112
2018-09-03,2018-09-03T00:00:00Z,0.8650917499216365,0.0687838054206213,0.0155862898608863,0.0077210618656166,0.032436308726044,0.0103807842051951
2018-09-04,2018-09-04T00:00:00Z,0.8645975309985096,0.0688677509636223,0.0156394651921371,0.0077277772345362,0.0327062592701916,0.010461216341003
2018-09-05,2018-09-05T00:00:00Z,0.8640513183784464,0.0687039643658701,0.0156316493487328,0.007724947294691,0.0333265231134107,0.0105615974988487
2018-09-06,2018-09-06T00:00:00Z,0.863037591568071,0.0690697375159994,0.015776628102666,0.0077774436342034,0.0332867194275905,0.0110518797514695
2018-09-07,2018-09-07T00:00:00Z,0.8632361957388756,0.0690834348591283,0.0156537065296765,0.0078226899907527,0.0336279119203855,0.0105760609611812
2018-09-08,2018-09-08T00:00:00Z,0.8631575762669906,0.0690931010044045,0.0156707093055887,0.0077943060020559,0.0337164175093112,0.0105678899116488
2018-09-09,2018-09-09T00:00:00Z,0.8631747526242632,0.0691200343343714,0.0156989258169625,0.0079799557049512,0.0334978747149352,0.0105284568045163
2018-09-10,2018-09-10T00:00:00Z,0.8631373711861008,0.0691102414277197,0.0157599457152409,0.0080987059653388,0.0334505773786711,0.0104431583269286
2018-09-11,2018-09-11T00:00:00Z,0.8629717767991206,0.0692859784217635,0.01570528208539,0.0080148562484346,0.0335409609125887,0.0104811455327023
2018-09-12,2018-09-12T00:00:00Z,0.8629557165339415,0.0693568475066772,0.0154841534257353,0.0079680674177759,0.0336788072875676,0.0105564078283023
2018-09-13,2018-09-13T00:00:00Z,0.8627036265062115,0.0693406519687044,0.0154808789030357,0.0080676606242907,0.033805809275206,0.0106013727225515
2018-09-14,2018-09-14T00:00:00Z,0.862603112959217,0.0693412230557361,0.0154914858588695,0.008050995074931,0.0339099677259486,0.0106032153252976
2018-09-15,2018-09-15T00:00:00Z,0.8625231045860725,0.069405522902514,0.015483599310675,0.0080476451632187,0.0339194260286073,0.0106207020089123
2018-09-16,2018-09-16T00:00:00Z,0.8625840540257316,0.0693881182228008,0.0154767501571068,0.0080713045654082,0.0338384524068755,0.0106413206220769
2018-09-17,2018-09-17T00:00:00Z,0.8624490119608054,0.0693850007246233,0.0154663656156888,0.0081431784444225,0.033831404666022,0.0107250385884378
2018-09-18,2018-09-18T00:00:00Z,0.8624430682127335,0.0693168803174699,0.0154717470891766,0.0082200369249064,0.0338127761779207,0.0107354912777926
2018-09-19,2018-09-19T00:00:00Z,0.8622951015458865,0.0693354468283451,0.015520913506821,0.0082469375192175,0.0338335645418507,0.010768036057879
2018-09-20,2018-09-20T00:00:00Z,0.86214712500181,0.0692852730798715,0.0155289504046108,0.0082780187035887,0.0340334573165357,0.010727175493583
2018-09-21,2018-09-21T00:00:00Z,0.8617581038395435,0.069249016075922,0.0154684618074538,0.0082770707136711,0.0345164019623032,0.0107309456011061
2018-09-22,2018-09-22T00:00:00Z,0.8616544401315115,0.0693126451940422,0.0156413478015411,0.0082928406177308,0.0343949034733353,0.0107038227818388
