date,timestamp_utc,Exchange Supply Ratio
2017-09-11,2017-09-11T00:00:00Z,0.09849256
2017-09-12,2017-09-12T00:00:00Z,0.09845962
2017-09-13,2017-09-13T00:00:00Z,0.09810861
2017-09-14,2017-09-14T00:00:00Z,0.09926769
2017-09-15,2017-09-15T00:00:00Z,0.10015487
2017-09-16,2017-09-16T00:00:00Z,0.09917635
2017-09-17,2017-09-17T00:00:00Z,0.09860114
2017-09-18,2017-09-18T00:00:00Z,0.09840784
2017-09-19,2017-09-19T00:00:00Z,0.09770635
2017-09-20,2017-09-20T00:00:00Z,0.09769973
2017-09-21,2017-09-21T00:00:00Z,0.0974284
2017-09-22,2017-09-22T00:00:00Z,0.09756117
2017-09-23,2017-09-23T00:00:00Z,0.09712793
2017-09-24,2017-09-24T00:00:00Z,0.09753571
2017-09-25,2017-09-25T00:00:00Z,0.09745356
2017-09-26,2017-09-26T00:00:00Z,0.09680705
2017-09-27,2017-09-27T00:00:00Z,0.09627533
2017-09-28,2017-09-28T00:00:00Z,0.09711983
2017-09-29,2017-09-29T00:00:00Z,0.09753003
2017-09-30,2017-09-30T00:00:00Z,0.09649135
2017-10-01,2017-10-01T00:00:00Z,0.09667039
2017-10-02,2017-10-02T00:00:00Z,0.09651462
2017-10-03,2017-10-03T00:00:00Z,0.09654819
2017-10-04,2017-10-04T00:00:00Z,0.09613072
2017-10-05,2017-10-05T00:00:00Z,0.09615276
2017-10-06,2017-10-06T00:00:00Z,0.09629769
2017-10-07,2017-10-07T00:00:00Z,0.09659294
2017-10-08,2017-10-08T00:00:00Z,0.09690939
2017-10-09,2017-10-09T00:00:00Z,0.09790805
2017-10-10,2017-10-10T00:00:00Z,0.09794381
2017-10-11,2017-10-11T00:00:00Z,0.09847132
2017-10-12,2017-10-12T00:00:00Z,0.09912505
2017-10-13,2017-10-13T00:00:00Z,0.10002813
2017-10-14,2017-10-14T00:00:00Z,0.10008821
2017-10-15,2017-10-15T00:00:00Z,0.10014057
2017-10-16,2017-10-16T00:00:00Z,0.09996387
2017-10-17,2017-10-17T00:00:00Z,0.09947244
2017-10-18,2017-10-18T00:00:00Z,0.09833359
2017-10-19,2017-10-19T00:00:00Z,0.0980361
2017-10-20,2017-10-20T00:00:00Z,0.09835492
2017-10-21,2017-10-21T00:00:00Z,0.09858108
2017-10-22,2017-10-22T00:00:00Z,0.0987132
2017-10-23,2017-10-23T00:00:00Z,0.09818731
2017-10-24,2017-10-24T00:00:00Z,0.0988951
2017-10-25,2017-10-25T00:00:00Z,0.09812817
2017-10-26,2017-10-26T00:00:00Z,0.09822949
2017-10-27,2017-10-27T00:00:00Z,0.09770268
2017-10-28,2017-10-28T00:00:00Z,0.09736309
2017-10-29,2017-10-29T00:00:00Z,0.09810339
2017-10-30,2017-10-30T00:00:00Z,0.09835938
2017-10-31,2017-10-31T00:00:00Z,0.09814407
2017-11-01,2017-11-01T00:00:00Z,0.09804132
2017-11-02,2017-11-02T00:00:00Z,0.09814894
2017-11-03,2017-11-03T00:00:00Z,0.09803033
2017-11-04,2017-11-04T00:00:00Z,0.09860118
2017-11-05,2017-11-05T00:00:00Z,0.09910284
2017-11-06,2017-11-06T00:00:00Z,0.09892237
2017-11-07,2017-11-07T00:00:00Z,0.09812835
2017-11-08,2017-11-08T00:00:00Z,0.09954998
2017-11-09,2017-11-09T00:00:00Z,0.09934495
2017-11-10,2017-11-10T00:00:00Z,0.10060913
2017-11-11,2017-11-11T00:00:00Z,0.10212066
2017-11-12,2017-11-12T00:00:00Z,0.10747497
2017-11-13,2017-11-13T00:00:00Z,0.10732394
2017-11-14,2017-11-14T00:00:00Z,0.10753487
2017-11-15,2017-11-15T00:00:00Z,0.10614071
2017-11-16,2017-11-16T00:00:00Z,0.1065089
2017-11-17,2017-11-17T00:00:00Z,0.10715775
2017-11-18,2017-11-18T00:00:00Z,0.10590147
2017-11-19,2017-11-19T00:00:00Z,0.1062989
2017-11-20,2017-11-20T00:00:00Z,0.10568617
2017-11-21,2017-11-21T00:00:00Z,0.10476944
2017-11-22,2017-11-22T00:00:00Z,0.1039359
2017-11-23,2017-11-23T00:00:00Z,0.1040139
2017-11-24,2017-11-24T00:00:00Z,0.10441815
2017-11-25,2017-11-25T00:00:00Z,0.1044899
2017-11-26,2017-11-26T00:00:00Z,0.10455549
2017-11-27,2017-11-27T00:00:00Z,0.10505131
2017-11-28,2017-11-28T00:00:00Z,0.10555888
2017-11-29,2017-11-29T00:00:00Z,0.10614274
2017-11-30,2017-11-30T00:00:00Z,0.10598045
2017-12-01,2017-12-01T00:00:00Z,0.10619581
2017-12-02,2017-12-02T00:00:00Z,0.10610212
2017-12-03,2017-12-03T00:00:00Z,0.10639963
2017-12-04,2017-12-04T00:00:00Z,0.10675937
2017-12-05,2017-12-05T00:00:00Z,0.10710146
2017-12-06,2017-12-06T00:00:00Z,0.1066605
2017-12-07,2017-12-07T00:00:00Z,0.10787505
2017-12-08,2017-12-08T00:00:00Z,0.10873396
2017-12-09,2017-12-09T00:00:00Z,0.1093521
2017-12-10,2017-12-10T00:00:00Z,0.10923559
2017-12-11,2017-12-11T00:00:00Z,0.10913437
2017-12-12,2017-12-12T00:00:00Z,0.10972339
2017-12-13,2017-12-13T00:00:00Z,0.11109812
2017-12-14,2017-12-14T00:00:00Z,0.11189895
2017-12-15,2017-12-15T00:00:00Z,0.11176553
2017-12-16,2017-12-16T00:00:00Z,0.11197389
2017-12-17,2017-12-17T00:00:00Z,0.11252969
2017-12-18,2017-12-18T00:00:00Z,0.11279405
2017-12-19,2017-12-19T00:00:00Z,0.11318413
2017-12-20,2017-12-20T00:00:00Z,0.11582962
2017-12-21,2017-12-21T00:00:00Z,0.11663149
2017-12-22,2017-12-22T00:00:00Z,0.11886535
2017-12-23,2017-12-23T00:00:00Z,0.11913228
2017-12-24,2017-12-24T00:00:00Z,0.11994308
2017-12-25,2017-12-25T00:00:00Z,0.1198946
2017-12-26,2017-12-26T00:00:00Z,0.12050151
2017-12-27,2017-12-27T00:00:00Z,0.12074345
2017-12-28,2017-12-28T00:00:00Z,0.12056528
2017-12-29,2017-12-29T00:00:00Z,0.11966158
2017-12-30,2017-12-30T00:00:00Z,0.1201386
2017-12-31,2017-12-31T00:00:00Z,0.12024173
2018-01-01,2018-01-01T00:00:00Z,0.11967221
2018-01-02,2018-01-02T00:00:00Z,0.12034779
2018-01-03,2018-01-03T00:00:00Z,0.12041234
2018-01-04,2018-01-04T00:00:00Z,0.12069891
2018-01-05,2018-01-05T00:00:00Z,0.12218843
2018-01-06,2018-01-06T00:00:00Z,0.12262231
2018-01-07,2018-01-07T00:00:00Z,0.12266739
2018-01-08,2018-01-08T00:00:00Z,0.12271264
2018-01-09,2018-01-09T00:00:00Z,0.12309786
2018-01-10,2018-01-10T00:00:00Z,0.12356077
2018-01-11,2018-01-11T00:00:00Z,0.12346204
2018-01-12,2018-01-12T00:00:00Z,0.12391672
2018-01-13,2018-01-13T00:00:00Z,0.12416616
2018-01-14,2018-01-14T00:00:00Z,0.12394146
2018-01-15,2018-01-15T00:00:00Z,0.12419336
2018-01-16,2018-01-16T00:00:00Z,0.12529435
2018-01-17,2018-01-17T00:00:00Z,0.12619875
2018-01-18,2018-01-18T00:00:00Z,0.12789427
2018-01-19,2018-01-19T00:00:00Z,0.12715203
2018-01-20,2018-01-20T00:00:00Z,0.12548295
2018-01-21,2018-01-21T00:00:00Z,0.12519903
2018-01-22,2018-01-22T00:00:00Z,0.1251877
2018-01-23,2018-01-23T00:00:00Z,0.12516968
2018-01-24,2018-01-24T00:00:00Z,0.12506411
2018-01-25,2018-01-25T00:00:00Z,0.12543936
2018-01-26,2018-01-26T00:00:00Z,0.12554778
2018-01-27,2018-01-27T00:00:00Z,0.12529286
2018-01-28,2018-01-28T00:00:00Z,0.12542267
2018-01-29,2018-01-29T00:00:00Z,0.12528594
2018-01-30,2018-01-30T00:00:00Z,0.12537853
2018-01-31,2018-01-31T00:00:00Z,0.12511058
2018-02-01,2018-02-01T00:00:00Z,0.12637243
2018-02-02,2018-02-02T00:00:00Z,0.12757561
2018-02-03,2018-02-03T00:00:00Z,0.12743057
2018-02-04,2018-02-04T00:00:00Z,0.12873877
2018-02-05,2018-02-05T00:00:00Z,0.13045211
2018-02-06,2018-02-06T00:00:00Z,0.13135958
2018-02-07,2018-02-07T00:00:00Z,0.13155984
2018-02-08,2018-02-08T00:00:00Z,0.1326803
2018-02-09,2018-02-09T00:00:00Z,0.13118688
2018-02-10,2018-02-10T00:00:00Z,0.1309765
2018-02-11,2018-02-11T00:00:00Z,0.13118332
2018-02-12,2018-02-12T00:00:00Z,0.13082501
2018-02-13,2018-02-13T00:00:00Z,0.13085153
2018-02-14,2018-02-14T00:00:00Z,0.13067232
2018-02-15,2018-02-15T00:00:00Z,0.13042024
2018-02-16,2018-02-16T00:00:00Z,0.1302733
2018-02-17,2018-02-17T00:00:00Z,0.13023301
2018-02-18,2018-02-18T00:00:00Z,0.13005628
2018-02-19,2018-02-19T00:00:00Z,0.13007252
2018-02-20,2018-02-20T00:00:00Z,0.13092894
2018-02-21,2018-02-21T00:00:00Z,0.13093486
2018-02-22,2018-02-22T00:00:00Z,0.13174815
2018-02-23,2018-02-23T00:00:00Z,0.13150285
2018-02-24,2018-02-24T00:00:00Z,0.13149532
2018-02-25,2018-02-25T00:00:00Z,0.1317884
2018-02-26,2018-02-26T00:00:00Z,0.13215889
2018-02-27,2018-02-27T00:00:00Z,0.13193993
2018-02-28,2018-02-28T00:00:00Z,0.13206983
2018-03-01,2018-03-01T00:00:00Z,0.13292352
2018-03-02,2018-03-02T00:00:00Z,0.13322053
2018-03-03,2018-03-03T00:00:00Z,0.13326076
2018-03-04,2018-03-04T00:00:00Z,0.13342361
2018-03-05,2018-03-05T00:00:00Z,0.13426186
2018-03-06,2018-03-06T00:00:00Z,0.13442513
2018-03-07,2018-03-07T00:00:00Z,0.1342287
2018-03-08,2018-03-08T00:00:00Z,0.13333349
2018-03-09,2018-03-09T00:00:00Z,0.13331541
2018-03-10,2018-03-10T00:00:00Z,0.13318915
2018-03-11,2018-03-11T00:00:00Z,0.13320386
2018-03-12,2018-03-12T00:00:00Z,0.13317267
2018-03-13,2018-03-13T00:00:00Z,0.13329325
2018-03-14,2018-03-14T00:00:00Z,0.1342792
2018-03-15,2018-03-15T00:00:00Z,0.13478914
2018-03-16,2018-03-16T00:00:00Z,0.13509359
2018-03-17,2018-03-17T00:00:00Z,0.13502772
2018-03-18,2018-03-18T00:00:00Z,0.13606331
2018-03-19,2018-03-19T00:00:00Z,0.13675059
2018-03-20,2018-03-20T00:00:00Z,0.13648682
2018-03-21,2018-03-21T00:00:00Z,0.13682365
2018-03-22,2018-03-22T00:00:00Z,0.13602598
2018-03-23,2018-03-23T00:00:00Z,0.13601471
2018-03-24,2018-03-24T00:00:00Z,0.13610008
2018-03-25,2018-03-25T00:00:00Z,0.13605728
2018-03-26,2018-03-26T00:00:00Z,0.13660279
2018-03-27,2018-03-27T00:00:00Z,0.13637391
2018-03-28,2018-03-28T00:00:00Z,0.13638168
2018-03-29,2018-03-29T00:00:00Z,0.13719248
2018-03-30,2018-03-30T00:00:00Z,0.13754639
2018-03-31,2018-03-31T00:00:00Z,0.13757394
2018-04-01,2018-04-01T00:00:00Z,0.13753634
2018-04-02,2018-04-02T00:00:00Z,0.13789934
2018-04-03,2018-04-03T00:00:00Z,0.13840888
2018-04-04,2018-04-04T00:00:00Z,0.13839803
2018-04-05,2018-04-05T00:00:00Z,0.13835207
2018-04-06,2018-04-06T00:00:00Z,0.13735088
2018-04-07,2018-04-07T00:00:00Z,0.13676431
2018-04-08,2018-04-08T00:00:00Z,0.13680691
2018-04-09,2018-04-09T00:00:00Z,0.13661814
2018-04-10,2018-04-10T00:00:00Z,0.13650846
2018-04-11,2018-04-11T00:00:00Z,0.13720271
2018-04-12,2018-04-12T00:00:00Z,0.13789543
2018-04-13,2018-04-13T00:00:00Z,0.13734576
2018-04-14,2018-04-14T00:00:00Z,0.13783828
2018-04-15,2018-04-15T00:00:00Z,0.13801882
2018-04-16,2018-04-16T00:00:00Z,0.13810242
2018-04-17,2018-04-17T00:00:00Z,0.1375249
2018-04-18,2018-04-18T00:00:00Z,0.13764155
2018-04-19,2018-04-19T00:00:00Z,0.13788825
2018-04-20,2018-04-20T00:00:00Z,0.13745992
2018-04-21,2018-04-21T00:00:00Z,0.13748459
2018-04-22,2018-04-22T00:00:00Z,0.13706766
2018-04-23,2018-04-23T00:00:00Z,0.13723619
2018-04-24,2018-04-24T00:00:00Z,0.13785155
2018-04-25,2018-04-25T00:00:00Z,0.13794628
2018-04-26,2018-04-26T00:00:00Z,0.13709879
2018-04-27,2018-04-27T00:00:00Z,0.13706609
2018-04-28,2018-04-28T00:00:00Z,0.13634986
2018-04-29,2018-04-29T00:00:00Z,0.136496
2018-04-30,2018-04-30T00:00:00Z,0.1365994
2018-05-01,2018-05-01T00:00:00Z,0.13642062
2018-05-02,2018-05-02T00:00:00Z,0.13629315
2018-05-03,2018-05-03T00:00:00Z,0.13681957
2018-05-04,2018-05-04T00:00:00Z,0.13690747
2018-05-05,2018-05-05T00:00:00Z,0.1374308
2018-05-06,2018-05-06T00:00:00Z,0.13719584
2018-05-07,2018-05-07T00:00:00Z,0.13730001
2018-05-08,2018-05-08T00:00:00Z,0.13701142
2018-05-09,2018-05-09T00:00:00Z,0.137021
2018-05-10,2018-05-10T00:00:00Z,0.13649472
2018-05-11,2018-05-11T00:00:00Z,0.13691589
2018-05-12,2018-05-12T00:00:00Z,0.13720927
2018-05-13,2018-05-13T00:00:00Z,0.13717032
2018-05-14,2018-05-14T00:00:00Z,0.13707608
2018-05-15,2018-05-15T00:00:00Z,0.13684535
2018-05-16,2018-05-16T00:00:00Z,0.13643541
2018-05-17,2018-05-17T00:00:00Z,0.13739009
2018-05-18,2018-05-18T00:00:00Z,0.13728905
2018-05-19,2018-05-19T00:00:00Z,0.13738915
2018-05-20,2018-05-20T00:00:00Z,0.13730909
2018-05-21,2018-05-21T00:00:00Z,0.1375078
2018-05-22,2018-05-22T00:00:00Z,0.1375415
2018-05-23,2018-05-23T00:00:00Z,0.13825633
2018-05-24,2018-05-24T00:00:00Z,0.13836048
2018-05-25,2018-05-25T00:00:00Z,0.13799619
2018-05-26,2018-05-26T00:00:00Z,0.13778639
2018-05-27,2018-05-27T00:00:00Z,0.13749366
2018-05-28,2018-05-28T00:00:00Z,0.13729554
2018-05-29,2018-05-29T00:00:00Z,0.13772166
2018-05-30,2018-05-30T00:00:00Z,0.13728767
2018-05-31,2018-05-31T00:00:00Z,0.13719777
2018-06-01,2018-06-01T00:00:00Z,0.13721718
2018-06-02,2018-06-02T00:00:00Z,0.1375446
2018-06-03,2018-06-03T00:00:00Z,0.13756593
2018-06-04,2018-06-04T00:00:00Z,0.13790947
2018-06-05,2018-06-05T00:00:00Z,0.13789607
2018-06-06,2018-06-06T00:00:00Z,0.13779892
2018-06-07,2018-06-07T00:00:00Z,0.13760657
2018-06-08,2018-06-08T00:00:00Z,0.13735939
2018-06-09,2018-06-09T00:00:00Z,0.13728615
2018-06-10,2018-06-10T00:00:00Z,0.13772589
2018-06-11,2018-06-11T00:00:00Z,0.13746242
2018-06-12,2018-06-12T00:00:00Z,0.13736653
2018-06-13,2018-06-13T00:00:00Z,0.13783941
2018-06-14,2018-06-14T00:00:00Z,0.13774465
2018-06-15,2018-06-15T00:00:00Z,0.13764584
2018-06-16,2018-06-16T00:00:00Z,0.1376816
2018-06-17,2018-06-17T00:00:00Z,0.13830668
2018-06-18,2018-06-18T00:00:00Z,0.1386575
2018-06-19,2018-06-19T00:00:00Z,0.13833413
2018-06-20,2018-06-20T00:00:00Z,0.13837438
2018-06-21,2018-06-21T00:00:00Z,0.13809784
2018-06-22,2018-06-22T00:00:00Z,0.13855006
2018-06-23,2018-06-23T00:00:00Z,0.13842266
2018-06-24,2018-06-24T00:00:00Z,0.13889925
2018-06-25,2018-06-25T00:00:00Z,0.13876665
2018-06-26,2018-06-26T00:00:00Z,0.13887217
2018-06-27,2018-06-27T00:00:00Z,0.13913763
2018-06-28,2018-06-28T00:00:00Z,0.13953013
2018-06-29,2018-06-29T00:00:00Z,0.13976944
2018-06-30,2018-06-30T00:00:00Z,0.13986994
2018-07-01,2018-07-01T00:00:00Z,0.13987069
2018-07-02,2018-07-02T00:00:00Z,0.14005585
2018-07-03,2018-07-03T00:00:00Z,0.13903005
2018-07-04,2018-07-04T00:00:00Z,0.13896945
2018-07-05,2018-07-05T00:00:00Z,0.13909425
2018-07-06,2018-07-06T00:00:00Z,0.13871193
2018-07-07,2018-07-07T00:00:00Z,0.13871717
2018-07-08,2018-07-08T00:00:00Z,0.13878853
2018-07-09,2018-07-09T00:00:00Z,0.13871214
2018-07-10,2018-07-10T00:00:00Z,0.13907705
2018-07-11,2018-07-11T00:00:00Z,0.13836103
2018-07-12,2018-07-12T00:00:00Z,0.13841967
2018-07-13,2018-07-13T00:00:00Z,0.13793606
2018-07-14,2018-07-14T00:00:00Z,0.13780957
2018-07-15,2018-07-15T00:00:00Z,0.13767443
2018-07-16,2018-07-16T00:00:00Z,0.13796531
2018-07-17,2018-07-17T00:00:00Z,0.13855268
2018-07-18,2018-07-18T00:00:00Z,0.13891388
2018-07-19,2018-07-19T00:00:00Z,0.13893252
2018-07-20,2018-07-20T00:00:00Z,0.1393478
2018-07-21,2018-07-21T00:00:00Z,0.13976854
2018-07-22,2018-07-22T00:00:00Z,0.13977972
2018-07-23,2018-07-23T00:00:00Z,0.14019729
2018-07-24,2018-07-24T00:00:00Z,0.14056642
2018-07-25,2018-07-25T00:00:00Z,0.14055306
2018-07-26,2018-07-26T00:00:00Z,0.14050204
2018-07-27,2018-07-27T00:00:00Z,0.14027265
2018-07-28,2018-07-28T00:00:00Z,0.14039853
2018-07-29,2018-07-29T00:00:00Z,0.14041697
2018-07-30,2018-07-30T00:00:00Z,0.1407086
2018-07-31,2018-07-31T00:00:00Z,0.14077923
2018-08-01,2018-08-01T00:00:00Z,0.14073246
2018-08-02,2018-08-02T00:00:00Z,0.14104802
2018-08-03,2018-08-03T00:00:00Z,0.14125952
2018-08-04,2018-08-04T00:00:00Z,0.14148875
2018-08-05,2018-08-05T00:00:00Z,0.14155155
2018-08-06,2018-08-06T00:00:00Z,0.14206376
2018-08-07,2018-08-07T00:00:00Z,0.14220281
2018-08-08,2018-08-08T00:00:00Z,0.14185849
2018-08-09,2018-08-09T00:00:00Z,0.14151317
2018-08-10,2018-08-10T00:00:00Z,0.14166551
2018-08-11,2018-08-11T00:00:00Z,0.14149702
2018-08-12,2018-08-12T00:00:00Z,0.14148183
2018-08-13,2018-08-13T00:00:00Z,0.14147315
2018-08-14,2018-08-14T00:00:00Z,0.1417804
2018-08-15,2018-08-15T00:00:00Z,0.14220436
2018-08-16,2018-08-16T00:00:00Z,0.14238561
2018-08-17,2018-08-17T00:00:00Z,0.1419354
2018-08-18,2018-08-18T00:00:00Z,0.14206003
2018-08-19,2018-08-19T00:00:00Z,0.14201916
2018-08-20,2018-08-20T00:00:00Z,0.14205484
2018-08-21,2018-08-21T00:00:00Z,0.14254913
2018-08-22,2018-08-22T00:00:00Z,0.14315065
2018-08-23,2018-08-23T00:00:00Z,0.14302666
2018-08-24,2018-08-24T00:00:00Z,0.14324552
2018-08-25,2018-08-25T00:00:00Z,0.14340085
2018-08-26,2018-08-26T00:00:00Z,0.14346628
2018-08-27,2018-08-27T00:00:00Z,0.1434841
2018-08-28,2018-08-28T00:00:00Z,0.14299039
2018-08-29,2018-08-29T00:00:00Z,0.1435091
2018-08-30,2018-08-30T00:00:00Z,0.1438146
2018-08-31,2018-08-31T00:00:00Z,0.14418871
2018-09-01,2018-09-01T00:00:00Z,0.14442839
2018-09-02,2018-09-02T00:00:00Z,0.1445523
2018-09-03,2018-09-03T00:00:00Z,0.1447894
2018-09-04,2018-09-04T00:00:00Z,0.14532159
2018-09-05,2018-09-05T00:00:00Z,0.14582405
2018-09-06,2018-09-06T00:00:00Z,0.14679404
2018-09-07,2018-09-07T00:00:00Z,0.14660846
2018-09-08,2018-09-08T00:00:00Z,0.14670883
2018-09-09,2018-09-09T00:00:00Z,0.14670632
2018-09-10,2018-09-10T00:00:00Z,0.14674342
2018-09-11,2018-09-11T00:00:00Z,0.14689287
2018-09-12,2018-09-12T00:00:00Z,0.14683869
2018-09-13,2018-09-13T00:00:00Z,0.14704028
2018-09-14,2018-09-14T00:00:00Z,0.14691994
2018-09-15,2018-09-15T00:00:00Z,0.14702504
2018-09-16,2018-09-16T00:00:00Z,0.14698271
2018-09-17,2018-09-17T00:00:00Z,0.1471395
2018-09-18,2018-09-18T00:00:00Z,0.14718537
2018-09-19,2018-09-19T00:00:00Z,0.14733927
2018-09-20,2018-09-20T00:00:00Z,0.14743187
2018-09-21,2018-09-21T00:00:00Z,0.14778624
2018-09-22,2018-09-22T00:00:00Z,0.14793434
2018-09-23,2018-09-23T00:00:00Z,0.14783834
2018-09-24,2018-09-24T00:00:00Z,0.14804539
2018-09-25,2018-09-25T00:00:00Z,0.14783034
2018-09-26,2018-09-26T00:00:00Z,0.14773723
2018-09-27,2018-09-27T00:00:00Z,0.14783776
2018-09-28,2018-09-28T00:00:00Z,0.14803877
2018-09-29,2018-09-29T00:00:00Z,0.14781817
2018-09-30,2018-09-30T00:00:00Z,0.14792118
2018-10-01,2018-10-01T00:00:00Z,0.14796282
2018-10-02,2018-10-02T00:00:00Z,0.14787167
2018-10-03,2018-10-03T00:00:00Z,0.14814431
2018-10-04,2018-10-04T00:00:00Z,0.1476851
2018-10-05,2018-10-05T00:00:00Z,0.14745764
2018-10-06,2018-10-06T00:00:00Z,0.14737154
2018-10-07,2018-10-07T00:00:00Z,0.14723688
2018-10-08,2018-10-08T00:00:00Z,0.14726595
2018-10-09,2018-10-09T00:00:00Z,0.14726538
2018-10-10,2018-10-10T00:00:00Z,0.14739564
2018-10-11,2018-10-11T00:00:00Z,0.14722275
2018-10-12,2018-10-12T00:00:00Z,0.14731858
2018-10-13,2018-10-13T00:00:00Z,0.14727404
2018-10-14,2018-10-14T00:00:00Z,0.14729112
2018-10-15,2018-10-15T00:00:00Z,0.14745155
2018-10-16,2018-10-16T00:00:00Z,0.1472753
2018-10-17,2018-10-17T00:00:00Z,0.14701334
2018-10-18,2018-10-18T00:00:00Z,0.14714177
2018-10-19,2018-10-19T00:00:00Z,0.14719609
2018-10-20,2018-10-20T00:00:00Z,0.14734117
2018-10-21,2018-10-21T00:00:00Z,0.14738488
2018-10-22,2018-10-22T00:00:00Z,0.14665294
2018-10-23,2018-10-23T00:00:00Z,0.14692074
2018-10-24,2018-10-24T00:00:00Z,0.14692034
2018-10-25,2018-10-25T00:00:00Z,0.14701095
2018-10-26,2018-10-26T00:00:00Z,0.14677389
2018-10-27,2018-10-27T00:00:00Z,0.14686917
2018-10-28,2018-10-28T00:00:00Z,0.14684438
2018-10-29,2018-10-29T00:00:00Z,0.14560534
2018-10-30,2018-10-30T00:00:00Z,0.14566196
2018-10-31,2018-10-31T00:00:00Z,0.14650108
2018-11-01,2018-11-01T00:00:00Z,0.1463231
2018-11-02,2018-11-02T00:00:00Z,0.14688015
2018-11-03,2018-11-03T00:00:00Z,0.14719799
2018-11-04,2018-11-04T00:00:00Z,0.14723776
2018-11-05,2018-11-05T00:00:00Z,0.1470967
2018-11-06,2018-11-06T00:00:00Z,0.14754425
2018-11-07,2018-11-07T00:00:00Z,0.14776492
2018-11-08,2018-11-08T00:00:00Z,0.14787868
2018-11-09,2018-11-09T00:00:00Z,0.14793557
2018-11-10,2018-11-10T00:00:00Z,0.14798092
2018-11-11,2018-11-11T00:00:00Z,0.1481531
2018-11-12,2018-11-12T00:00:00Z,0.14850854
2018-11-13,2018-11-13T00:00:00Z,0.14906843
2018-11-14,2018-11-14T00:00:00Z,0.15016504
2018-11-15,2018-11-15T00:00:00Z,0.15047188
2018-11-16,2018-11-16T00:00:00Z,0.15094216
2018-11-17,2018-11-17T00:00:00Z,0.15082682
2018-11-18,2018-11-18T00:00:00Z,0.15081019
2018-11-19,2018-11-19T00:00:00Z,0.15279173
2018-11-20,2018-11-20T00:00:00Z,0.15367677
2018-11-21,2018-11-21T00:00:00Z,0.15356457
2018-11-22,2018-11-22T00:00:00Z,0.15329946
2018-11-23,2018-11-23T00:00:00Z,0.1534383
2018-11-24,2018-11-24T00:00:00Z,0.15421754
2018-11-25,2018-11-25T00:00:00Z,0.15583957
2018-11-26,2018-11-26T00:00:00Z,0.15633892
2018-11-27,2018-11-27T00:00:00Z,0.1564543
2018-11-28,2018-11-28T00:00:00Z,0.15624495
2018-11-29,2018-11-29T00:00:00Z,0.15591019
2018-11-30,2018-11-30T00:00:00Z,0.16069522
2018-12-01,2018-12-01T00:00:00Z,0.16128213
2018-12-02,2018-12-02T00:00:00Z,0.16102133
2018-12-03,2018-12-03T00:00:00Z,0.16131414
2018-12-04,2018-12-04T00:00:00Z,0.16126157
2018-12-05,2018-12-05T00:00:00Z,0.16103189
2018-12-06,2018-12-06T00:00:00Z,0.16229881
2018-12-07,2018-12-07T00:00:00Z,0.16325441
2018-12-08,2018-12-08T00:00:00Z,0.16353571
2018-12-09,2018-12-09T00:00:00Z,0.16344618
2018-12-10,2018-12-10T00:00:00Z,0.16363189
2018-12-11,2018-12-11T00:00:00Z,0.16387209
2018-12-12,2018-12-12T00:00:00Z,0.16417086
2018-12-13,2018-12-13T00:00:00Z,0.16440042
2018-12-14,2018-12-14T00:00:00Z,0.16425899
2018-12-15,2018-12-15T00:00:00Z,0.16433814
2018-12-16,2018-12-16T00:00:00Z,0.16427581
2018-12-17,2018-12-17T00:00:00Z,0.16481709
2018-12-18,2018-12-18T00:00:00Z,0.16489325
2018-12-19,2018-12-19T00:00:00Z,0.16447568
2018-12-20,2018-12-20T00:00:00Z,0.1650067
2018-12-21,2018-12-21T00:00:00Z,0.16524811
2018-12-22,2018-12-22T00:00:00Z,0.16526892
2018-12-23,2018-12-23T00:00:00Z,0.16503125
2018-12-24,2018-12-24T00:00:00Z,0.16512266
2018-12-25,2018-12-25T00:00:00Z,0.16521848
2018-12-26,2018-12-26T00:00:00Z,0.16548437
2018-12-27,2018-12-27T00:00:00Z,0.16551816
2018-12-28,2018-12-28T00:00:00Z,0.16537968
2018-12-29,2018-12-29T00:00:00Z,0.16517765
2018-12-30,2018-12-30T00:00:00Z,0.16509041
2018-12-31,2018-12-31T00:00:00Z,0.16475513
2019-01-01,2019-01-01T00:00:00Z,0.16472139
2019-01-02,2019-01-02T00:00:00Z,0.16456373
2019-01-03,2019-01-03T00:00:00Z,0.16447516
2019-01-04,2019-01-04T00:00:00Z,0.16455194
2019-01-05,2019-01-05T00:00:00Z,0.1648204
2019-01-06,2019-01-06T00:00:00Z,0.16510625
2019-01-07,2019-01-07T00:00:00Z,0.16482427
2019-01-08,2019-01-08T00:00:00Z,0.16482047
2019-01-09,2019-01-09T00:00:00Z,0.16481479
2019-01-10,2019-01-10T00:00:00Z,0.16482148
2019-01-11,2019-01-11T00:00:00Z,0.16459324
2019-01-12,2019-01-12T00:00:00Z,0.16453998
2019-01-13,2019-01-13T00:00:00Z,0.16479658
2019-01-14,2019-01-14T00:00:00Z,0.16478529
2019-01-15,2019-01-15T00:00:00Z,0.16497297
2019-01-16,2019-01-16T00:00:00Z,0.16515973
2019-01-17,2019-01-17T00:00:00Z,0.16524215
2019-01-18,2019-01-18T00:00:00Z,0.16522184
2019-01-19,2019-01-19T00:00:00Z,0.16507868
2019-01-20,2019-01-20T00:00:00Z,0.16516605
2019-01-21,2019-01-21T00:00:00Z,0.16486123
2019-01-22,2019-01-22T00:00:00Z,0.16552911
