date,Tokens Transferred (Total)
2011-12-11,861906.67387695
2011-12-12,735165.09215233
2011-12-13,347838.05589442
2011-12-14,427519.12979796
2011-12-15,448061.71706503
2011-12-16,478245.12442198
2011-12-17,356939.88259005
2011-12-18,325654.35198512
2011-12-19,477415.33925287
2011-12-20,525564.08754923
2011-12-21,572299.00945391
2011-12-22,431079.16967265
2011-12-23,264618.39631664
2011-12-24,306941.09375001
2011-12-25,297929.28711748
2011-12-26,695876.36422829
2011-12-27,667106.14358391
2011-12-28,275646.82650146
2011-12-29,502128.18229184
2011-12-30,278259.04617248
2011-12-31,262985.60628541
2012-01-01,339853.7460296
2012-01-02,255080.43263286
2012-01-03,262792.97191916
2012-01-04,393144.0258475
2012-01-05,683157.16171569
2012-01-06,604363.55209213
2012-01-07,310099.86468743
2012-01-08,350091.75475166
2012-01-09,440833.59428164
2012-01-10,386126.49114527
2012-01-11,384756.17206917
2012-01-12,355910.15831019
2012-01-13,403308.25527132
2012-01-14,337930.77767028
2012-01-15,268801.57000962
2012-01-16,427945.3791214
2012-01-17,434351.41714788
2012-01-18,371249.77821088
2012-01-19,395758.57541418
2012-01-20,357251.48734861
2012-01-21,299130.69697467
2012-01-22,269940.64566712
2012-01-23,280567.32569217
2012-01-24,377716.74808284
2012-01-25,415396.26960618
2012-01-26,414478.02589847
2012-01-27,353803.71088853
2012-01-28,247465.56411284
2012-01-29,342844.04205288
2012-01-30,324996.01790897
2012-01-31,337737.77386289
2012-02-01,428357.85316546
2012-02-02,368919.33592353
2012-02-03,377949.58150817
2012-02-04,358221.37212119
2012-02-05,339003.09449253
2012-02-06,317539.76782771
2012-02-07,314352.67312072
2012-02-08,302399.22476534
2012-02-09,269333.01721108
2012-02-10,316386.86012248
2012-02-11,450601.34970498
2012-02-12,318336.95921758
2012-02-13,422058.09047526
2012-02-14,1345975.87939296
2012-02-15,1338084.09428061
2012-02-16,1599338.21357266
2012-02-17,972444.46155528
2012-02-18,696974.75058662
2012-02-19,388181.70268822
2012-02-20,429470.04083596
2012-02-21,387728.99144441
2012-02-22,779455.71347603
2012-02-23,683732.48853554
2012-02-24,575139.02712199
2012-02-25,413903.79881016
2012-02-26,339626.39196948
2012-02-27,369387.27346668
2012-02-28,370837.63331644
2012-02-29,329471.94808078
2012-03-01,657887.80138204
2012-03-02,560202.22796482
2012-03-03,381098.76251241
2012-03-04,678714.12111046
2012-03-05,373863.99693841
2012-03-06,355204.14643236
2012-03-07,374051.59921877
2012-03-08,520567.6359832
2012-03-09,589661.39600477
2012-03-10,384605.66507535
2012-03-11,424671.20546073
2012-03-12,597933.97466015
2012-03-13,526531.92634912
2012-03-14,604766.60074386
2012-03-15,486814.21633881
2012-03-16,500782.02613516
2012-03-17,459679.56114328
2012-03-18,371449.64371737
2012-03-19,451838.89186252
2012-03-20,494954.42420593
2012-03-21,507444.0296106
2012-03-22,753981.51903806
2012-03-23,892881.83583608
2012-03-24,812217.76801431
2012-03-25,416099.86897492
2012-03-26,527688.13173272
2012-03-27,567218.41494348
2012-03-28,683600.76478673
2012-03-29,1198838.06550817
2012-03-30,980734.35927083
2012-03-31,875201.63333393
2012-04-01,616304.57478026
2012-04-02,697232.14875554
2012-04-03,817409.65798291
2012-04-04,760809.14308083
2012-04-05,937541.50647895
2012-04-06,585161.54413123
2012-04-07,341014.78228428
2012-04-08,1255660.47855174
2012-04-09,1634855.44487163
2012-04-10,822716.5650119
2012-04-11,1511605.98689466
2012-04-12,1279403.9398903
2012-04-13,831377.90657909
2012-04-14,990508.43729124
2012-04-15,1272728.63029756
2012-04-16,1612272.03274331
2012-04-17,1132757.17575298
2012-04-18,1033340.07532782
2012-04-19,686229.67359031
2012-04-20,2856689.56994919
2012-04-21,1220283.95736563
2012-04-22,947638.25922696
2012-04-23,777810.59968021
2012-04-24,742793.44245682
2012-04-25,1012145.21300513
2012-04-26,1850076.46812918
2012-04-27,1461246.92669784
2012-04-28,881647.39653868
2012-04-29,980085.58811994
2012-04-30,1095739.06139992
2012-05-01,1082350.28383286
2012-05-02,1076440.56445388
2012-05-03,1209048.06639695
2012-05-04,1118624.24401205
2012-05-05,1196250.83150173
2012-05-06,650719.72434463
2012-05-07,2184631.72455357
2012-05-08,3890069.81976746
2012-05-09,2348169.56345523
2012-05-10,1194223.55473517
2012-05-11,1532596.73871027
2012-05-12,3196164.87831918
2012-05-13,1502618.59851057
2012-05-14,2299975.08365128
2012-05-15,3735952.93659442
2012-05-16,3431693.03694545
2012-05-17,3450316.1836133
2012-05-18,1868956.41745105
2012-05-19,1225170.02855924
2012-05-20,2012118.75527335
2012-05-21,3812367.6980914
2012-05-22,4056614.55889494
2012-05-23,1800009.40046386
2012-05-24,1122398.65850324
2012-05-25,2432017.35805959
2012-05-26,4824835.95514747
2012-05-27,2014287.63438685
2012-05-28,2129976.19298646
2012-05-29,3162685.41467029
2012-05-30,2384420.27092795
2012-05-31,4784420.62968108
2012-06-01,2961998.76636493
2012-06-02,1983194.05280619
2012-06-03,1723842.36798102
2012-06-04,4637563.15235106
2012-06-05,4527405.43666492
2012-06-06,2501904.3315118
2012-06-07,4834193.67476177
2012-06-08,5455789.52687614
2012-06-09,1385732.35476556
2012-06-10,3284236.18080126
2012-06-11,3037013.95463262
2012-06-12,2581835.92585665
2012-06-13,2424312.85325982
2012-06-14,4830245.604268
2012-06-15,3460772.51746592
2012-06-16,3892549.19802936
2012-06-17,1407183.94605364
2012-06-18,2509120.83920914
2012-06-19,2112052.77768871
2012-06-20,1708465.33829318
2012-06-21,1039586.10996001
2012-06-22,2268811.50650082
2012-06-23,3015672.82173682
2012-06-24,1892526.4142047
2012-06-25,1811223.14595711
2012-06-26,1717841.61229125
2012-06-27,1980215.31736934
2012-06-28,3468061.56722591
2012-06-29,2517830.75120765
2012-06-30,1388967.6962309
2012-07-01,1339547.6466663
2012-07-02,1183736.15022723
2012-07-03,1432331.34542571
2012-07-04,2272026.87743133
2012-07-05,2009664.6805991
2012-07-06,1373708.23311529
2012-07-07,4119297.20206519
2012-07-08,819085.09667161
2012-07-09,2124553.22751585
2012-07-10,2163380.3843486
2012-07-11,1148339.09137352
2012-07-12,1385725.54062261
2012-07-13,2471142.88311191
2012-07-14,2465938.41120036
2012-07-15,1356199.77015702
2012-07-16,2103124.77357094
2012-07-17,2524195.22762094
2012-07-18,1591905.32412401
2012-07-19,1221382.22572337
2012-07-20,1639922.17881362
2012-07-21,2373709.94554738
2012-07-22,1708386.99231977
2012-07-23,2162984.04468682
2012-07-24,1742187.94003073
2012-07-25,1016844.9297031
2012-07-26,2310066.04668757
2012-07-27,2171846.83504278
2012-07-28,1734532.2316604
2012-07-29,1101512.68306598
2012-07-30,970601.96880111
2012-07-31,2967858.70492089
2012-08-01,2266095.16516459
2012-08-02,1784203.02340752
2012-08-03,1423140.18724805
2012-08-04,1405594.37365016
2012-08-05,1968785.42864612
2012-08-06,1988321.80587311
2012-08-07,1954714.29789939
2012-08-08,1655588.80421848
2012-08-09,1444700.81041469
2012-08-10,1673186.29057132
2012-08-11,1567241.2658117
2012-08-12,1609002.23376728
2012-08-13,1873743.97540198
2012-08-14,1511103.17325012
2012-08-15,1781335.96103104
2012-08-16,2068011.64710037
2012-08-17,2774003.16781987
2012-08-18,2147185.38997215
2012-08-19,5922068.24109381
2012-08-20,9586204.5916463
2012-08-21,5472948.72918366
2012-08-22,7748304.5568131
2012-08-23,7630565.71895465
2012-08-24,11056706.02163691
2012-08-25,4393637.45410881
2012-08-26,3322648.20828738
2012-08-27,6309832.6278979
2012-08-28,6788972.21438964
2012-08-29,14693923.79438798
2012-08-30,11577410.8374069
2012-08-31,8975904.4922752
2012-09-01,8738845.34012336
2012-09-02,5959922.59483302
2012-09-03,3706171.9586397
2012-09-04,6477145.36840357
2012-09-05,9268781.79512589
2012-09-06,21868967.2723708
2012-09-07,18403425.08211682
2012-09-08,7577032.22755702
2012-09-09,3891482.33960328
2012-09-10,18878369.63422543
2012-09-11,20221353.97803352
2012-09-12,10839693.67590086
2012-09-13,22548039.96330452
2012-09-14,18023317.299012
2012-09-15,6916487.50279597
2012-09-16,14000320.58287444
2012-09-17,13052601.16687132
2012-09-18,12976113.33304332
2012-09-19,31318816.37325571
2012-09-20,15900806.79597294
2012-09-21,25894034.30449773
2012-09-22,14866202.1443214
2012-09-23,7808718.2584955
2012-09-24,8109398.82694756
2012-09-25,1770469.04685814
2012-09-26,1730748.15456813
2012-09-27,1371052.8975787
2012-09-28,2590331.5432697
2012-09-29,1294216.35873931
2012-09-30,1432079.62713964
2012-10-01,1618526.23677972
2012-10-02,1999435.60081176
2012-10-03,1252985.63533234
2012-10-04,1189212.55082934
2012-10-05,2628713.82829709
2012-10-06,1970036.45723455
2012-10-07,1780846.36600862
2012-10-08,1767635.42945783
2012-10-09,1357113.98073154
2012-10-10,871699.44345713
2012-10-11,1239401.99952487
2012-10-12,2605363.63816731
2012-10-13,2704067.03939291
2012-10-14,1380297.67075682
2012-10-15,856234.72418454
2012-10-16,2741240.45347741
2012-10-17,3327667.15794439
2012-10-18,3390076.9933495
2012-10-19,2686091.96941351
2012-10-20,2687842.25750154
2012-10-21,2346674.07443452
2012-10-22,2259803.18692781
2012-10-23,2601040.36682169
2012-10-24,1896493.64133429
2012-10-25,1455712.32836217
2012-10-26,1029774.25444647
2012-10-27,1677845.09650296
2012-10-28,933582.04070026
2012-10-29,1007591.50285962
2012-10-30,4162979.20443548
2012-10-31,3779817.53925775
2012-11-01,2608667.5048881
2012-11-02,871288.85972027
2012-11-03,1905420.7820486
2012-11-04,2239682.79048104
2012-11-05,2294743.58953074
2012-11-06,1889183.05859625
2012-11-07,1846471.0878057
2012-11-08,1322285.17600526
2012-11-09,864309.51259721
2012-11-10,431420.17770264
2012-11-11,416142.02057855
2012-11-12,478975.0448982
2012-11-13,847362.51640785
2012-11-14,1292693.87806303
2012-11-15,2654289.93000019
2012-11-16,3697250.18697225
2012-11-17,2641679.67081307
2012-11-18,2056701.39020683
2012-11-19,1384264.7396795
2012-11-20,1565440.85719462
2012-11-21,919096.98977606
2012-11-22,1435237.42561374
2012-11-23,1131898.66424185
2012-11-24,1171466.92224562
2012-11-25,803154.88277428
2012-11-26,1126912.01785158
2012-11-27,1423690.11434277
2012-11-28,1884143.83684604
2012-11-29,1206680.35756986
2012-11-30,786527.19326771
2012-12-01,624351.65448466
2012-12-02,1008495.13390698
2012-12-03,1728567.63395207
2012-12-04,2486358.49834412
2012-12-05,2818604.3684934
2012-12-06,3255872.24780751
2012-12-07,2079965.92828805
2012-12-08,1004819.91892252
2012-12-09,1403553.82276127
2012-12-10,1033876.35546164
2012-12-11,1610411.87246349
2012-12-12,3560949.86538231
2012-12-13,3835742.05039303
2012-12-14,2925760.72785162
2012-12-15,1654465.64014903
2012-12-16,1779741.03983465
2012-12-17,1797485.93845127
2012-12-18,2369848.19554589
2012-12-19,1133725.06666368
2012-12-20,933110.43261971
2012-12-21,1661757.96651526
2012-12-22,1399078.9805803
2012-12-23,866380.56855094
2012-12-24,1062671.68868091
2012-12-25,601704.03038704
2012-12-26,628551.39836427
2012-12-27,810643.87852272
2012-12-28,1072387.31319763
2012-12-29,990491.68784713
2012-12-30,760458.94440346
2012-12-31,1366035.74331978
2013-01-01,1487928.94964109
2013-01-02,1943471.2437156
2013-01-03,1737992.55736903
2013-01-04,2324711.90757367
2013-01-05,2096824.7002816
2013-01-06,1097607.4400842
2013-01-07,1488437.94011789
2013-01-08,2144623.0203762
2013-01-09,1716960.14931112
2013-01-10,1331436.59267785
2013-01-11,1329417.54454752
2013-01-12,977470.66550819
2013-01-13,882786.61454848
2013-01-14,1115772.55379218
2013-01-15,2089785.83626194
2013-01-16,2231763.36688116
2013-01-17,1826151.94344339
2013-01-18,1652076.04255506
2013-01-19,1538864.33088747
2013-01-20,1196380.76396307
2013-01-21,1149451.45840965
2013-01-22,1460097.92087995
2013-01-23,2410214.58974555
2013-01-24,1613049.95975655
2013-01-25,1560922.83018013
2013-01-26,1340271.74896364
2013-01-27,1468039.59174202
2013-01-28,1686674.01828961
2013-01-29,2422749.94960336
2013-01-30,2688246.86073966
2013-01-31,1584572.75730686
2013-02-01,1810001.66884829
2013-02-02,1350195.58698135
2013-02-03,1384511.48148451
2013-02-04,2008436.75948842
2013-02-05,2002134.53337827
2013-02-06,1856953.34399529
2013-02-07,1724867.4868562
2013-02-08,2185944.72627765
2013-02-09,1812709.60396256
2013-02-10,1366544.59075655
2013-02-11,1324265.58366028
2013-02-12,1270376.45967311
2013-02-13,1216779.8390649
2013-02-14,1498590.26176233
2013-02-15,1280960.34235539
2013-02-16,1263481.33588081
2013-02-17,1140811.76185667
2013-02-18,1232796.97019679
2013-02-19,1452430.96257624
2013-02-20,1196006.67828283
2013-02-21,1045731.2029498
2013-02-22,1574471.33116621
2013-02-23,1279583.5868343
2013-02-24,1703585.5838634
2013-02-25,1864707.17374433
2013-02-26,1629013.91457543
2013-02-27,1532348.62120773
2013-02-28,1481657.84084967
2013-03-01,1644057.64022237
2013-03-02,1492580.83967096
2013-03-03,930088.47286993
2013-03-04,974567.04718076
2013-03-05,1935341.93434509
2013-03-06,2320045.56603153
2013-03-07,1655536.99012432
2013-03-08,1205131.41509031
2013-03-09,1019932.17879801
2013-03-10,1237158.73357393
2013-03-11,1003394.52416608
2013-03-12,1488564.38430734
2013-03-13,1502040.84377435
2013-03-14,1184509.01233464
2013-03-15,5342119.92845146
2013-03-16,2303468.52770495
2013-03-17,896012.4786188
2013-03-18,3766101.66437896
2013-03-19,1940457.41766289
2013-03-20,1882935.07535255
2013-03-21,2036435.32243357
2013-03-22,1514360.09189637
2013-03-23,1433022.32997713
2013-03-24,990912.74786663
2013-03-25,1541397.61108803
2013-03-26,1845089.38722466
2013-03-27,2734830.1063037
2013-03-28,1822125.75756338
2013-03-29,1456097.79420599
2013-03-30,1818855.65782782
2013-03-31,1536712.8176999
2013-04-01,1444116.35084644
2013-04-02,2583994.05024587
2013-04-03,2366949.93241182
2013-04-04,2288817.7120283
2013-04-05,2058507.64254767
2013-04-06,1329187.48725137
2013-04-07,1085489.6643276
2013-04-08,1524920.79279209
2013-04-09,2075135.47037915
2013-04-10,2875621.26061262
2013-04-11,2395992.46520402
2013-04-12,1769778.00073475
2013-04-13,1302126.94474078
2013-04-14,821741.18261093
2013-04-15,1045737.794501
2013-04-16,1765318.00032004
2013-04-17,1719280.43591941
2013-04-18,5843196.99118007
2013-04-19,1870442.48116791
2013-04-20,1093868.37254623
2013-04-21,978816.82532007
2013-04-22,1645935.89048626
2013-04-23,1575994.38886696
2013-04-24,2160312.81200106
2013-04-25,1633041.36881792
2013-04-26,1175192.68188625
2013-04-27,804587.65645369
2013-04-28,575036.88214639
2013-04-29,1885209.78057916
2013-04-30,999618.62815921
2013-05-01,1346946.89143676
2013-05-02,903959.08511903
2013-05-03,805883.00392504
2013-05-04,500713.35520292
2013-05-05,634057.82996154
2013-05-06,854256.01526462
2013-05-07,969635.11934931
2013-05-08,827968.76304795
2013-05-09,691297.03849963
2013-05-10,910883.67663503
2013-05-11,670574.75253919
2013-05-12,558365.70309484
2013-05-13,1117741.96555421
2013-05-14,780482.17761884
2013-05-15,749265.90596178
2013-05-16,719762.44004442
2013-05-17,849415.75005327
2013-05-18,744486.00913509
2013-05-19,419642.73134359
2013-05-20,537438.95542078
2013-05-21,670707.94956021
2013-05-22,734174.85927387
2013-05-23,707999.95495599
2013-05-24,755516.68151389
2013-05-25,731534.2724915
2013-05-26,384623.03036766
2013-05-27,662208.37366995
2013-05-28,701730.5314282
2013-05-29,789464.29442551
2013-05-30,625112.8099589
2013-05-31,674242.7782639
2013-06-01,480254.40441164
2013-06-02,426900.33863029
2013-06-03,775121.23640381
2013-06-04,656306.30087774
2013-06-05,676739.36435711
2013-06-06,749405.87880871
2013-06-07,674118.26754568
2013-06-08,394513.35577585
2013-06-09,671186.0305171
2013-06-10,486195.13003859
2013-06-11,593837.29095149
2013-06-12,556963.7800304
2013-06-13,602906.95466931
2013-06-14,717985.19009977
2013-06-15,411056.81082368
2013-06-16,516057.44187941
2013-06-17,575219.96413735
2013-06-18,639722.15585899
2013-06-19,579205.79757454
2013-06-20,724757.97497265
2013-06-21,708591.5281341
2013-06-22,430626.73211531
2013-06-23,336256.45427509
2013-06-24,606303.0421798
2013-06-25,713363.47182156
2013-06-26,622815.90029294
2013-06-27,560710.22133508
2013-06-28,655691.07967595
2013-06-29,528320.46653005
2013-06-30,410484.76160824
2013-07-01,865020.42655684
2013-07-02,731996.57440839
2013-07-03,812860.90632559
2013-07-04,850814.27451828
2013-07-05,1069913.29060156
2013-07-06,695911.23986507
2013-07-07,639230.62704377
2013-07-08,832870.93085055
2013-07-09,1156278.93140621
2013-07-10,1080294.0495484
2013-07-11,1054126.98641768
2013-07-12,1017658.46971185
2013-07-13,873093.02436458
2013-07-14,577976.54711131
2013-07-15,698710.62592353
2013-07-16,947279.76886985
2013-07-17,1076336.13790901
2013-07-18,1001870.89467373
2013-07-19,815155.55138888
2013-07-20,491272.44666422
2013-07-21,491797.61045309
2013-07-22,899210.28923693
2013-07-23,1008964.36733661
2013-07-24,903670.63992733
2013-07-25,808311.7468697
2013-07-26,784232.01106767
2013-07-27,457080.5251294
2013-07-28,614703.82374991
2013-07-29,743403.11955964
2013-07-30,1002183.94753549
2013-07-31,859017.55952958
2013-08-01,1142880.4253623
2013-08-02,908664.11087082
2013-08-03,672511.17386029
2013-08-04,506181.31115936
2013-08-05,846940.9568426
2013-08-06,756051.13158628
2013-08-07,808784.51644784
2013-08-08,720320.14723919
2013-08-09,616690.76823146
2013-08-10,511804.84331943
2013-08-11,424154.22911853
2013-08-12,841986.83326091
2013-08-13,1297006.43809737
2013-08-14,1337694.85303756
2013-08-15,817278.54970905
2013-08-16,1069381.79591417
2013-08-17,1001530.91832258
2013-08-18,782860.94096687
2013-08-19,1110676.01964774
2013-08-20,967477.21297934
2013-08-21,1270739.29766776
2013-08-22,818144.67679368
2013-08-23,821529.85800467
2013-08-24,563360.89405076
2013-08-25,551879.04724674
2013-08-26,703537.39301378
2013-08-27,906068.55178817
2013-08-28,779803.76080631
2013-08-29,2634426.65030862
2013-08-30,826523.33484409
2013-08-31,873154.17406673
2013-09-01,817864.11543394
2013-09-02,808545.62097389
2013-09-03,944934.93978794
2013-09-04,908099.71354747
2013-09-05,882768.66132398
2013-09-06,696962.70561095
2013-09-07,625944.92933458
2013-09-08,394240.85046674
2013-09-09,1025691.7567515
2013-09-10,640604.15064193
2013-09-11,826685.54391626
2013-09-12,697803.10108013
2013-09-13,649137.86507848
2013-09-14,566672.28334807
2013-09-15,398982.54814971
2013-09-16,674410.96673606
2013-09-17,623140.18546193
2013-09-18,802869.26986457
2013-09-19,829133.78135868
2013-09-20,729309.01594545
2013-09-21,447349.31332186
2013-09-22,490144.38308037
2013-09-23,995801.60131942
2013-09-24,943771.86530912
2013-09-25,822136.08770769
2013-09-26,741502.08084734
2013-09-27,685664.85157625
2013-09-28,529007.69920063
2013-09-29,549878.01540329
2013-09-30,822699.03656475
2013-10-01,1083402.93616347
2013-10-02,1182303.86786205
2013-10-03,922055.80099342
2013-10-04,797673.69096455
2013-10-05,443271.40709221
2013-10-06,414683.26632229
2013-10-07,684697.98006097
2013-10-08,716257.91230813
2013-10-09,900209.56087775
2013-10-10,748438.36400694
2013-10-11,824921.57683991
2013-10-12,692554.05503424
2013-10-13,707113.69303819
2013-10-14,914544.58623381
2013-10-15,918004.81226351
2013-10-16,1017494.33715655
2013-10-17,843195.72774292
2013-10-18,932774.96435111
2013-10-19,1001767.93201808
2013-10-20,717784.76074363
2013-10-21,1053922.2736373
2013-10-22,1201498.10438201
2013-10-23,1085198.8739365
2013-10-24,1023728.30249231
2013-10-25,2811593.47750951
2013-10-26,682215.46940022
2013-10-27,505328.64880366
2013-10-28,641338.46693718
2013-10-29,1682428.34576082
2013-10-30,712218.15994585
2013-10-31,679993.2529608
2013-11-01,631645.85277647
2013-11-02,644190.364946
2013-11-03,589016.3642629
2013-11-04,969187.7147936
2013-11-05,1111171.38028212
2013-11-06,912566.17587304
2013-11-07,1208067.36527898
2013-11-08,1068181.00754275
2013-11-09,896692.50067654
2013-11-10,796984.56823172
2013-11-11,743604.48961
2013-11-12,1104011.94111788
2013-11-13,1263283.08231095
2013-11-14,1150453.59389594
2013-11-15,2572319.35818795
2013-11-16,1486156.28347255
2013-11-17,1153558.92417663
2013-11-18,2120283.59593667
2013-11-19,2265109.4730671
2013-11-20,1686247.12065148
2013-11-21,2189220.79103941
2013-11-22,2388919.99684652
2013-11-23,1529073.42383812
2013-11-24,1514672.5119976
2013-11-25,1444945.80321014
2013-11-26,4024523.09566533
2013-11-27,3319541.01507661
2013-11-28,3414038.35608356
2013-11-29,2598604.47606064
2013-11-30,1862353.03420225
2013-12-01,1489582.36273977
2013-12-02,1420515.90669803
2013-12-03,1185034.1623304
2013-12-04,1344536.5818667
2013-12-05,1546218.12746534
2013-12-06,1158409.98838735
2013-12-07,2352870.28802886
2013-12-08,1214628.5712295
2013-12-09,1212313.74316607
2013-12-10,832732.25862772
2013-12-11,1109633.03404809
2013-12-12,910977.38497952
2013-12-13,910156.24331632
2013-12-14,615276.59445204
2013-12-15,458221.42929678
2013-12-16,2087788.0873238
2013-12-17,1581568.43731845
2013-12-18,1991845.81004254
2013-12-19,1358376.92621903
2013-12-20,935876.30782178
2013-12-21,973608.71908641
2013-12-22,916178.13941645
2013-12-23,717960.193814
2013-12-24,882299.54948669
2013-12-25,874169.31342555
2013-12-26,615933.48415714
2013-12-27,601417.94502564
2013-12-28,610540.13541366
2013-12-29,833335.43177062
2013-12-30,810329.64286875
2013-12-31,503695.96422581
2014-01-01,533858.29224314
2014-01-02,705948.49236456
2014-01-03,893758.45770526
2014-01-04,631581.07830205
2014-01-05,929597.94402551
2014-01-06,993195.8485613
2014-01-07,920442.93338413
2014-01-08,794223.95492276
2014-01-09,592335.97763282
2014-01-10,564676.60957272
2014-01-11,419778.40188161
2014-01-12,416372.01466077
2014-01-13,525520.65747615
2014-01-14,744957.50002391
2014-01-15,601039.34320478
2014-01-16,600651.84893329
2014-01-17,422381.21771841
2014-01-18,353533.18007302
2014-01-19,562846.28774261
2014-01-20,779555.30262067
2014-01-21,617955.80803156
2014-01-22,488275.89644495
2014-01-23,508373.03150566
2014-01-24,743148.45717948
2014-01-25,459655.27368212
2014-01-26,395322.97831896
2014-01-27,902890.13035285
2014-01-28,644519.53718629
2014-01-29,481724.854769
2014-01-30,526788.20288899
2014-01-31,404590.88438623
2014-02-01,447938.59867461
2014-02-02,488038.41582566
2014-02-03,477898.65238583
2014-02-04,788834.54178222
2014-02-05,796017.014007
2014-02-06,660070.69765184
2014-02-07,863523.66465397
2014-02-08,564906.79192162
2014-02-09,487722.00219541
2014-02-10,798193.12466722
2014-02-11,697310.53869783
2014-02-12,614801.51872597
2014-02-13,641854.3605753
2014-02-14,724349.97498465
2014-02-15,958973.97877465
2014-02-16,623776.47469504
2014-02-17,501646.08443618
2014-02-18,497151.92262569
2014-02-19,456038.04770596
2014-02-20,558931.861587
2014-02-21,518021.93313295
2014-02-22,397310.97171984
2014-02-23,411138.3479163
2014-02-24,771423.31303863
2014-02-25,1087082.01441622
2014-02-26,692863.1551703
2014-02-27,574096.50157092
2014-02-28,588649.3944193
2014-03-01,820838.37588974
2014-03-02,551805.94343667
2014-03-03,1065043.36737935
2014-03-04,1023077.03392035
2014-03-05,684395.99473497
2014-03-06,624992.32779677
2014-03-07,2466623.45879531
2014-03-08,1581637.1660692
2014-03-09,942697.4039227
2014-03-10,1517957.94648545
2014-03-11,984009.04639565
2014-03-12,1054241.46757645
2014-03-13,763809.00993498
2014-03-14,625383.13602808
2014-03-15,581138.36530046
2014-03-16,384964.43820707
2014-03-17,551525.2054084
2014-03-18,2641984.24136407
2014-03-19,1103106.06232514
2014-03-20,679959.78154193
2014-03-21,598912.37768909
2014-03-22,416675.04318749
2014-03-23,332084.36935065
2014-03-24,671104.21035196
2014-03-25,544145.45045166
2014-03-26,517443.67627341
2014-03-27,788639.84320161
2014-03-28,823352.71808335
2014-03-29,397485.02200354
2014-03-30,598091.07377654
2014-03-31,746039.66616553
2014-04-01,682817.91206023
2014-04-02,750935.89778922
2014-04-03,783906.93130862
2014-04-04,665649.78137499
2014-04-05,727376.08001939
2014-04-06,439871.54846812
2014-04-07,464218.22990068
2014-04-08,456701.0422526
2014-04-09,602604.87743431
2014-04-10,828353.29430697
2014-04-11,780806.38968358
2014-04-12,401000.84540078
2014-04-13,410721.60180151
2014-04-14,613588.59805473
2014-04-15,665038.74287339
2014-04-16,804997.68688862
2014-04-17,809838.29802895
2014-04-18,777666.5723856
2014-04-19,456120.56670271
2014-04-20,414656.1735766
2014-04-21,722718.25933667
2014-04-22,882467.34721138
2014-04-23,676106.1470917
2014-04-24,438484.66626299
2014-04-25,553356.38528269
2014-04-26,334751.03162239
2014-04-27,300229.69938212
2014-04-28,579044.63607556
2014-04-29,559079.91193754
2014-04-30,485190.80581106
2014-05-01,444643.55572203
2014-05-02,654690.60186227
2014-05-03,553842.9597824
2014-05-04,425093.45305645
2014-05-05,630469.68159552
2014-05-06,682553.18807958
2014-05-07,836096.95627078
2014-05-08,1345059.53276159
2014-05-09,1250844.3924215
2014-05-10,675614.58592638
2014-05-11,446223.28150442
2014-05-12,549783.03270149
2014-05-13,674288.79492935
2014-05-14,725349.51832458
2014-05-15,822382.61610797
2014-05-16,647216.42541365
2014-05-17,482302.92490876
2014-05-18,269670.03910321
2014-05-19,525218.78525478
2014-05-20,1495707.13563543
2014-05-21,719922.92361155
2014-05-22,769618.64011651
2014-05-23,1243384.85337912
2014-05-24,911583.55115333
2014-05-25,837085.02409112
2014-05-26,756808.62632232
2014-05-27,948417.24979137
2014-05-28,865057.33948321
2014-05-29,656189.0454838
2014-05-30,925542.75630593
2014-05-31,584455.16027618
2014-06-01,738322.83536
2014-06-02,947461.47326708
2014-06-03,902549.06624324
2014-06-04,1029869.49408259
2014-06-05,946950.39124836
2014-06-06,1045958.72248491
2014-06-07,602670.18482247
2014-06-08,768991.16227554
2014-06-09,385474.16818453
2014-06-10,591220.83806344
2014-06-11,530244.91091261
2014-06-12,1107147.58145521
2014-06-13,742556.52722016
2014-06-14,456185.31235819
2014-06-15,442266.40907732
2014-06-16,736560.56150963
2014-06-17,478836.55145994
2014-06-18,545739.61385265
2014-06-19,719401.46373804
2014-06-20,558496.48620336
2014-06-21,457277.04693251
2014-06-22,523544.17458114
2014-06-23,618984.09497202
2014-06-24,877681.49497914
2014-06-25,498636.05000353
2014-06-26,509051.25097401
2014-06-27,482689.04593666
2014-06-28,334475.57112503
2014-06-29,348926.56292068
2014-06-30,682983.74756857
2014-07-01,888226.8065801
2014-07-02,940576.27987592
2014-07-03,601408.46445447
2014-07-04,385784.98644212
2014-07-05,418145.4198062
2014-07-06,370154.72155094
2014-07-07,466567.6105992
2014-07-08,365133.94735387
2014-07-09,463232.06932398
2014-07-10,513920.02390041
2014-07-11,419833.29776819
2014-07-12,465444.1333039
2014-07-13,478605.80673075
2014-07-14,505355.20659863
2014-07-15,560856.83015595
2014-07-16,598909.23651485
2014-07-17,463715.24876325
2014-07-18,510125.22206095
2014-07-19,303673.51635496
2014-07-20,280026.86922615
2014-07-21,444590.58560292
2014-07-22,381555.17716318
2014-07-23,411000.40003197
2014-07-24,533406.67741102
2014-07-25,491739.6996899
2014-07-26,305885.95801714
2014-07-27,257718.51482904
2014-07-28,486197.47998747
2014-07-29,491355.20148126
2014-07-30,416387.44954146
2014-07-31,423658.92227461
2014-08-01,461939.56132432
2014-08-02,385276.12381781
2014-08-03,417375.07733534
2014-08-04,425626.62583813
